gid	cutoff	bias	log2RPKM	sex
TRINITY_DN136037_c0_g2_i3	FC1	male	1.422790354	meanfemale
TRINITY_DN136039_c0_g4_i3	FC1	male	-0.049189042	meanfemale
TRINITY_DN136048_c3_g1_i1	FC1	male	6.625155008	meanfemale
TRINITY_DN136052_c1_g1_i3	FC1	male	2.34583633	meanfemale
TRINITY_DN136055_c0_g1_i2	FC1	male	4.326377934	meanfemale
TRINITY_DN136055_c0_g2_i1	FC1	male	2.85693285	meanfemale
TRINITY_DN136056_c8_g2_i1	FC1	male	0.803791465	meanfemale
TRINITY_DN136056_c8_g3_i1	FC1	male	2.071798188	meanfemale
TRINITY_DN136065_c3_g2_i2	FC1	male	1.1660746	meanfemale
TRINITY_DN136070_c7_g1_i1	FC1	male	-0.150060572	meanfemale
TRINITY_DN136070_c9_g1_i1	FC1	male	-1.127452742	meanfemale
TRINITY_DN136071_c1_g1_i5	FC1	male	0.975150655	meanfemale
TRINITY_DN136080_c10_g6_i1	FC1	male	3.376985501	meanfemale
TRINITY_DN136085_c1_g2_i1	FC1	male	0.47816109	meanfemale
TRINITY_DN136085_c2_g4_i2	FC1	male	10.52212516	meanfemale
TRINITY_DN136087_c3_g4_i2	FC1	male	1.896547658	meanfemale
TRINITY_DN136096_c0_g1_i1	FC1	male	0.680469123	meanfemale
TRINITY_DN136096_c1_g2_i1	FC1	male	-1.263233791	meanfemale
TRINITY_DN136100_c2_g1_i1	FC1	male	2.91844347	meanfemale
TRINITY_DN136102_c1_g2_i1	FC1	male	4.313958578	meanfemale
TRINITY_DN136107_c0_g1_i2	FC1	male	2.113953146	meanfemale
TRINITY_DN136109_c1_g16_i1	FC1	male	-0.656589198	meanfemale
TRINITY_DN136112_c0_g1_i2	FC1	male	-0.214646473	meanfemale
TRINITY_DN136122_c7_g6_i1	FC1	male	1.31984391	meanfemale
TRINITY_DN136124_c0_g1_i1	FC1	male	0.168800541	meanfemale
TRINITY_DN136124_c10_g1_i1	FC1	male	2.482512285	meanfemale
TRINITY_DN136124_c9_g1_i1	FC1	male	-4.120982139	meanfemale
TRINITY_DN136125_c3_g2_i2	FC1	male	2.428340321	meanfemale
TRINITY_DN136126_c0_g1_i1	FC1	male	-0.627337759	meanfemale
TRINITY_DN136127_c0_g1_i1	FC1	male	0.186662012	meanfemale
TRINITY_DN136127_c0_g2_i8	FC1	male	0.630558875	meanfemale
TRINITY_DN136132_c9_g1_i1	FC1	male	-0.525339822	meanfemale
TRINITY_DN136134_c4_g7_i1	FC1	male	2.369688463	meanfemale
TRINITY_DN136144_c9_g4_i3	FC1	male	-1.759312189	meanfemale
TRINITY_DN136145_c2_g6_i4	FC1	male	1.319159903	meanfemale
TRINITY_DN136147_c0_g1_i5	FC1	male	-1.868356381	meanfemale
TRINITY_DN136154_c1_g3_i1	FC1	male	9.365552534	meanfemale
TRINITY_DN136164_c1_g1_i1	FC1	male	-3.575181596	meanfemale
TRINITY_DN136164_c1_g3_i1	FC1	male	-0.355459058	meanfemale
TRINITY_DN136165_c4_g1_i1	FC1	male	1.659839108	meanfemale
TRINITY_DN136166_c0_g1_i2	FC1	male	0.779531509	meanfemale
TRINITY_DN136169_c1_g1_i2	FC1	male	0.454255233	meanfemale
TRINITY_DN136175_c0_g1_i4	FC1	male	1.733162596	meanfemale
TRINITY_DN136179_c0_g4_i5	FC1	male	3.301591419	meanfemale
TRINITY_DN136180_c1_g4_i4	FC1	male	0.19349395	meanfemale
TRINITY_DN136182_c0_g2_i3	FC1	male	1.509175458	meanfemale
TRINITY_DN136189_c1_g1_i5	FC1	male	4.254404161	meanfemale
TRINITY_DN136189_c1_g3_i2	FC1	male	5.469166826	meanfemale
TRINITY_DN136194_c0_g2_i1	FC1	male	2.332957981	meanfemale
TRINITY_DN136200_c5_g8_i1	FC1	male	1.018869497	meanfemale
TRINITY_DN136206_c3_g1_i3	FC1	male	1.249500552	meanfemale
TRINITY_DN136208_c0_g1_i3	FC1	male	-0.021012536	meanfemale
TRINITY_DN136215_c0_g1_i1	FC1	male	1.07510889	meanfemale
TRINITY_DN136216_c2_g1_i1	FC1	male	6.177224687	meanfemale
TRINITY_DN136219_c0_g1_i5	FC1	male	-1.900140201	meanfemale
TRINITY_DN136220_c5_g6_i1	FC1	male	-0.763624658	meanfemale
TRINITY_DN136222_c2_g1_i1	FC1	male	-0.971435376	meanfemale
TRINITY_DN136232_c2_g1_i2	FC1	male	-1.191548399	meanfemale
TRINITY_DN136234_c11_g1_i1	FC1	male	1.057973557	meanfemale
TRINITY_DN136237_c11_g3_i4	FC1	male	2.202504972	meanfemale
TRINITY_DN136249_c1_g1_i2	FC1	male	0.731333121	meanfemale
TRINITY_DN136255_c0_g1_i5	FC1	male	-2.006021829	meanfemale
TRINITY_DN136267_c1_g13_i1	FC1	male	8.611667805	meanfemale
TRINITY_DN136285_c1_g2_i1	FC1	male	-1.109498787	meanfemale
TRINITY_DN136290_c1_g2_i4	FC1	male	2.760878873	meanfemale
TRINITY_DN136295_c1_g1_i1	FC1	male	0.094607765	meanfemale
TRINITY_DN136295_c5_g1_i2	FC1	male	1.982658757	meanfemale
TRINITY_DN136295_c9_g5_i1	FC1	male	0.411952201	meanfemale
TRINITY_DN136300_c5_g1_i4	FC1	male	1.228441623	meanfemale
TRINITY_DN136301_c4_g11_i2	FC1	male	2.001224096	meanfemale
TRINITY_DN136301_c4_g26_i1	FC1	male	1.474553382	meanfemale
TRINITY_DN136301_c4_g9_i1	FC1	male	0.954975263	meanfemale
TRINITY_DN136309_c8_g3_i1	FC1	male	2.729876934	meanfemale
TRINITY_DN136310_c4_g11_i1	FC1	male	0.193582648	meanfemale
TRINITY_DN136310_c4_g2_i2	FC1	male	0.462690618	meanfemale
TRINITY_DN136311_c2_g2_i1	FC1	male	9.559788828	meanfemale
TRINITY_DN136311_c3_g4_i1	FC1	male	0.985019584	meanfemale
TRINITY_DN136311_c3_g7_i2	FC1	male	2.393736859	meanfemale
TRINITY_DN136324_c5_g3_i1	FC1	male	2.503128824	meanfemale
TRINITY_DN136338_c5_g1_i1	FC1	male	1.895377942	meanfemale
TRINITY_DN136338_c8_g3_i1	FC1	male	1.554174413	meanfemale
TRINITY_DN136342_c1_g1_i3	FC1	male	2.51361763	meanfemale
TRINITY_DN136350_c0_g1_i6	FC1	male	0.517863779	meanfemale
TRINITY_DN136357_c1_g2_i3	FC1	male	2.038098318	meanfemale
TRINITY_DN136372_c3_g2_i1	FC1	male	9.6083784	meanfemale
TRINITY_DN136373_c4_g7_i5	FC1	male	1.186164991	meanfemale
TRINITY_DN136377_c0_g1_i5	FC1	male	-0.716974087	meanfemale
TRINITY_DN136382_c2_g1_i3	FC1	male	-1.35851975	meanfemale
TRINITY_DN136384_c1_g1_i1	FC1	male	0.219264854	meanfemale
TRINITY_DN136387_c7_g1_i1	FC1	male	1.766143682	meanfemale
TRINITY_DN136390_c2_g2_i1	FC1	male	7.67214041	meanfemale
TRINITY_DN136391_c5_g1_i1	FC1	male	2.743959272	meanfemale
TRINITY_DN136394_c9_g1_i1	FC1	male	4.281078996	meanfemale
TRINITY_DN136400_c1_g1_i6	FC1	male	1.791447636	meanfemale
TRINITY_DN136406_c4_g1_i1	FC1	male	3.661879676	meanfemale
TRINITY_DN136407_c5_g1_i3	FC1	male	-3.068892503	meanfemale
TRINITY_DN136419_c2_g3_i3	FC1	male	1.638173253	meanfemale
TRINITY_DN136421_c0_g1_i2	FC1	male	1.832313707	meanfemale
TRINITY_DN136422_c3_g1_i2	FC1	male	2.423784186	meanfemale
TRINITY_DN136424_c0_g2_i3	FC1	male	-2.521519139	meanfemale
TRINITY_DN136426_c1_g2_i4	FC1	male	0.305751636	meanfemale
TRINITY_DN136448_c0_g6_i1	FC1	male	0.322240455	meanfemale
TRINITY_DN136480_c0_g2_i1	FC1	male	2.282907001	meanfemale
TRINITY_DN136488_c1_g32_i1	FC1	male	-0.402450424	meanfemale
TRINITY_DN136507_c0_g1_i4	FC1	male	2.480353546	meanfemale
TRINITY_DN136521_c0_g1_i1	FC1	male	-1.330081934	meanfemale
TRINITY_DN136525_c2_g3_i2	FC1	male	2.339180983	meanfemale
TRINITY_DN136530_c3_g1_i2	FC1	male	0.056985953	meanfemale
TRINITY_DN136533_c5_g2_i2	FC1	male	1.257720999	meanfemale
TRINITY_DN136537_c1_g1_i1	FC1	male	-0.593180312	meanfemale
TRINITY_DN136538_c1_g1_i3	FC1	male	2.179841509	meanfemale
TRINITY_DN136540_c6_g1_i3	FC1	male	-0.441368949	meanfemale
TRINITY_DN136541_c2_g1_i1	FC1	male	1.076524475	meanfemale
TRINITY_DN136541_c2_g2_i1	FC1	male	2.401672746	meanfemale
TRINITY_DN136542_c1_g3_i1	FC1	male	2.448255436	meanfemale
TRINITY_DN136544_c2_g1_i3	FC1	male	2.538142715	meanfemale
TRINITY_DN136544_c3_g4_i1	FC1	male	2.575063536	meanfemale
TRINITY_DN136549_c11_g1_i2	FC1	male	-0.419991294	meanfemale
TRINITY_DN136562_c2_g5_i1	FC1	male	-2.090821905	meanfemale
TRINITY_DN136565_c2_g3_i4	FC1	male	2.907341883	meanfemale
TRINITY_DN136568_c12_g3_i2	FC1	male	-2.164944654	meanfemale
TRINITY_DN136581_c22_g1_i1	FC1	male	3.231584499	meanfemale
TRINITY_DN136584_c5_g1_i1	FC1	male	5.420019513	meanfemale
TRINITY_DN136610_c26_g3_i2	FC1	male	0.724898038	meanfemale
TRINITY_DN136614_c0_g1_i1	FC1	male	1.008330624	meanfemale
TRINITY_DN136618_c14_g1_i1	FC1	male	2.685068277	meanfemale
TRINITY_DN136618_c14_g2_i1	FC1	male	0.361270677	meanfemale
TRINITY_DN136618_c14_g3_i1	FC1	male	0.461996998	meanfemale
TRINITY_DN136618_c14_g4_i1	FC1	male	2.923866746	meanfemale
TRINITY_DN136620_c0_g1_i1	FC1	male	1.488536055	meanfemale
TRINITY_DN136622_c3_g2_i3	FC1	male	1.139788665	meanfemale
TRINITY_DN136628_c4_g1_i1	FC1	male	-1.049361882	meanfemale
TRINITY_DN136634_c8_g12_i2	FC1	male	1.614372876	meanfemale
TRINITY_DN136646_c17_g1_i1	FC1	male	-0.826741268	meanfemale
TRINITY_DN136653_c14_g2_i1	FC1	male	2.180961643	meanfemale
TRINITY_DN136656_c12_g1_i2	FC1	male	3.184834926	meanfemale
TRINITY_DN136674_c11_g2_i1	FC1	male	0.438185822	meanfemale
TRINITY_DN136675_c8_g1_i3	FC1	male	0.270473867	meanfemale
TRINITY_DN136686_c3_g1_i2	FC1	male	0.271828585	meanfemale
TRINITY_DN136688_c7_g1_i2	FC1	male	-0.712904003	meanfemale
TRINITY_DN136713_c11_g1_i2	FC1	male	3.110250822	meanfemale
TRINITY_DN136713_c12_g1_i1	FC1	male	2.836078917	meanfemale
TRINITY_DN136720_c11_g2_i1	FC1	male	0.524614179	meanfemale
TRINITY_DN136720_c13_g3_i2	FC1	male	0.959778982	meanfemale
TRINITY_DN136721_c2_g4_i2	FC1	male	0.880362499	meanfemale
TRINITY_DN136724_c13_g2_i2	FC1	male	0.038410067	meanfemale
TRINITY_DN136725_c7_g1_i1	FC1	male	5.60991331	meanfemale
TRINITY_DN136729_c0_g4_i7	FC1	male	4.567556776	meanfemale
TRINITY_DN136729_c1_g1_i1	FC1	male	1.039999859	meanfemale
TRINITY_DN136729_c1_g5_i2	FC1	male	-0.103163795	meanfemale
TRINITY_DN136729_c1_g6_i1	FC1	male	-0.300587573	meanfemale
TRINITY_DN136739_c19_g2_i1	FC1	male	1.74025227	meanfemale
TRINITY_DN136741_c9_g1_i1	FC1	male	-1.488992227	meanfemale
TRINITY_DN136743_c28_g1_i1	FC1	male	2.578871332	meanfemale
TRINITY_DN136745_c32_g2_i1	FC1	male	1.048980343	meanfemale
TRINITY_DN136989_c0_g1_i1	FC1	male	3.780542828	meanfemale
TRINITY_DN139732_c0_g1_i1	FC1	male	0.141243959	meanfemale
TRINITY_DN140136_c0_g1_i1	FC1	male	-0.279972015	meanfemale
TRINITY_DN140366_c0_g1_i1	FC1	male	0.62979279	meanfemale
TRINITY_DN140755_c0_g1_i1	FC1	male	1.503004553	meanfemale
TRINITY_DN14256_c0_g1_i1	FC1	male	-0.904266567	meanfemale
TRINITY_DN145554_c0_g1_i1	FC1	male	-0.166501276	meanfemale
TRINITY_DN147848_c0_g1_i1	FC1	male	0.970601307	meanfemale
TRINITY_DN150561_c0_g1_i1	FC1	male	0.961845804	meanfemale
TRINITY_DN151870_c0_g1_i1	FC1	male	-0.631419065	meanfemale
TRINITY_DN153187_c0_g1_i1	FC1	male	-0.303358784	meanfemale
TRINITY_DN153555_c0_g1_i1	FC1	male	1.22302459	meanfemale
TRINITY_DN154970_c0_g1_i1	FC1	male	2.906342021	meanfemale
TRINITY_DN155059_c0_g1_i1	FC1	male	2.69286987	meanfemale
TRINITY_DN156810_c0_g1_i1	FC1	male	-0.038676356	meanfemale
TRINITY_DN158711_c0_g1_i1	FC1	male	4.070973693	meanfemale
TRINITY_DN158815_c0_g1_i1	FC1	male	1.834861334	meanfemale
TRINITY_DN159788_c0_g1_i1	FC1	male	1.463493101	meanfemale
TRINITY_DN161276_c0_g1_i1	FC1	male	0.623748569	meanfemale
TRINITY_DN1616_c0_g1_i1	FC1	male	3.599527264	meanfemale
TRINITY_DN164823_c0_g1_i1	FC1	male	4.274891689	meanfemale
TRINITY_DN164841_c0_g1_i1	FC1	male	-0.344151541	meanfemale
TRINITY_DN165623_c0_g1_i1	FC1	male	0.742319071	meanfemale
TRINITY_DN165824_c0_g1_i1	FC1	male	-1.117129088	meanfemale
TRINITY_DN168195_c0_g1_i1	FC1	male	1.971268417	meanfemale
TRINITY_DN16998_c0_g1_i1	FC1	male	1.247942118	meanfemale
TRINITY_DN170774_c0_g1_i1	FC1	male	0.054095086	meanfemale
TRINITY_DN170873_c0_g1_i1	FC1	male	2.318579375	meanfemale
TRINITY_DN171004_c0_g1_i1	FC1	male	2.783376704	meanfemale
TRINITY_DN172913_c0_g1_i1	FC1	male	-0.648612508	meanfemale
TRINITY_DN179433_c0_g1_i1	FC1	male	-2.726662536	meanfemale
TRINITY_DN179696_c0_g1_i1	FC1	male	-1.053943628	meanfemale
TRINITY_DN180412_c0_g1_i1	FC1	male	3.774505492	meanfemale
TRINITY_DN180533_c0_g1_i1	FC1	male	0.260074874	meanfemale
TRINITY_DN181156_c0_g1_i1	FC1	male	-0.266535139	meanfemale
TRINITY_DN181240_c0_g1_i1	FC1	male	2.468605631	meanfemale
TRINITY_DN181467_c0_g1_i1	FC1	male	2.646184493	meanfemale
TRINITY_DN182304_c0_g1_i1	FC1	male	0.894909986	meanfemale
TRINITY_DN183259_c0_g1_i1	FC1	male	-1.005698466	meanfemale
TRINITY_DN186288_c0_g1_i1	FC1	male	-0.222419777	meanfemale
TRINITY_DN187275_c0_g1_i1	FC1	male	0.226363312	meanfemale
TRINITY_DN187997_c0_g1_i1	FC1	male	1.71775057	meanfemale
TRINITY_DN193411_c0_g1_i1	FC1	male	0.782622667	meanfemale
TRINITY_DN193437_c0_g1_i1	FC1	male	1.87810178	meanfemale
TRINITY_DN194140_c0_g1_i1	FC1	male	0.561301695	meanfemale
TRINITY_DN194334_c0_g1_i1	FC1	male	0.165745567	meanfemale
TRINITY_DN194382_c0_g1_i1	FC1	male	0.495840114	meanfemale
TRINITY_DN195298_c0_g1_i1	FC1	male	1.617377339	meanfemale
TRINITY_DN196303_c0_g1_i1	FC1	male	-0.661455392	meanfemale
TRINITY_DN196864_c0_g1_i1	FC1	male	1.844592853	meanfemale
TRINITY_DN197989_c0_g1_i1	FC1	male	0.330328067	meanfemale
TRINITY_DN198071_c0_g1_i1	FC1	male	1.122224287	meanfemale
TRINITY_DN201657_c0_g1_i1	FC1	male	0.233938916	meanfemale
TRINITY_DN201876_c0_g1_i1	FC1	male	1.405982829	meanfemale
TRINITY_DN202027_c0_g1_i1	FC1	male	-0.256523839	meanfemale
TRINITY_DN206608_c0_g1_i1	FC1	male	6.544887301	meanfemale
TRINITY_DN207176_c0_g1_i1	FC1	male	1.472083667	meanfemale
TRINITY_DN207421_c0_g1_i1	FC1	male	-0.220270115	meanfemale
TRINITY_DN207659_c0_g1_i1	FC1	male	-0.319356114	meanfemale
TRINITY_DN208337_c0_g1_i1	FC1	male	1.213688398	meanfemale
TRINITY_DN208714_c0_g1_i1	FC1	male	3.282290403	meanfemale
TRINITY_DN208918_c0_g1_i1	FC1	male	-0.461183301	meanfemale
TRINITY_DN209202_c0_g1_i1	FC1	male	0.344234133	meanfemale
TRINITY_DN209494_c0_g1_i1	FC1	male	1.31637199	meanfemale
TRINITY_DN211734_c0_g1_i1	FC1	male	2.252168071	meanfemale
TRINITY_DN213028_c0_g1_i1	FC1	male	0.741582232	meanfemale
TRINITY_DN214306_c0_g1_i1	FC1	male	0.551065429	meanfemale
TRINITY_DN214771_c0_g1_i1	FC1	male	0.180237568	meanfemale
TRINITY_DN216189_c0_g1_i1	FC1	male	0.982822533	meanfemale
TRINITY_DN216190_c0_g1_i1	FC1	male	1.492646663	meanfemale
TRINITY_DN217538_c0_g1_i1	FC1	male	0.620430727	meanfemale
TRINITY_DN21880_c0_g1_i1	FC1	male	0.011586304	meanfemale
TRINITY_DN24145_c0_g1_i1	FC1	male	1.175433298	meanfemale
TRINITY_DN24481_c0_g2_i1	FC1	male	-0.068907482	meanfemale
TRINITY_DN24696_c0_g1_i1	FC1	male	-2.166796443	meanfemale
TRINITY_DN27143_c0_g1_i1	FC1	male	1.348497945	meanfemale
TRINITY_DN27640_c0_g3_i1	FC1	male	-0.629977749	meanfemale
TRINITY_DN28233_c0_g1_i1	FC1	male	0.036381027	meanfemale
TRINITY_DN28946_c0_g1_i1	FC1	male	-1.956463008	meanfemale
TRINITY_DN3134_c0_g1_i1	FC1	male	-2.065253064	meanfemale
TRINITY_DN32641_c0_g1_i1	FC1	male	3.683614034	meanfemale
TRINITY_DN32641_c0_g2_i1	FC1	male	1.888684935	meanfemale
TRINITY_DN32768_c0_g1_i1	FC1	male	0.69803949	meanfemale
TRINITY_DN35723_c0_g2_i1	FC1	male	0.401449632	meanfemale
TRINITY_DN36259_c0_g1_i1	FC1	male	-0.423362	meanfemale
TRINITY_DN37661_c0_g1_i1	FC1	male	0.782513037	meanfemale
TRINITY_DN38205_c0_g1_i1	FC1	male	2.050567115	meanfemale
TRINITY_DN38244_c0_g2_i1	FC1	male	-1.773377695	meanfemale
TRINITY_DN38476_c0_g1_i1	FC1	male	0.850992066	meanfemale
TRINITY_DN38800_c0_g1_i1	FC1	male	1.128792527	meanfemale
TRINITY_DN4063_c0_g1_i1	FC1	male	-1.271424267	meanfemale
TRINITY_DN41598_c0_g1_i1	FC1	male	0.87754028	meanfemale
TRINITY_DN43685_c0_g1_i1	FC1	male	1.253261168	meanfemale
TRINITY_DN43922_c0_g2_i1	FC1	male	-2.263476713	meanfemale
TRINITY_DN44160_c0_g1_i1	FC1	male	0.25329896	meanfemale
TRINITY_DN44493_c0_g1_i1	FC1	male	-0.775787397	meanfemale
TRINITY_DN44500_c0_g1_i1	FC1	male	0.182474095	meanfemale
TRINITY_DN4550_c0_g1_i1	FC1	male	1.832352843	meanfemale
TRINITY_DN45916_c0_g2_i1	FC1	male	-0.569530558	meanfemale
TRINITY_DN47286_c0_g1_i1	FC1	male	4.292066024	meanfemale
TRINITY_DN5056_c0_g1_i1	FC1	male	1.363687823	meanfemale
TRINITY_DN51801_c0_g1_i1	FC1	male	3.730882183	meanfemale
TRINITY_DN52775_c0_g1_i1	FC1	male	4.717109735	meanfemale
TRINITY_DN54895_c0_g1_i1	FC1	male	1.2733112	meanfemale
TRINITY_DN54980_c0_g1_i1	FC1	male	1.706414652	meanfemale
TRINITY_DN57864_c0_g2_i1	FC1	male	1.413303291	meanfemale
TRINITY_DN60497_c0_g1_i1	FC1	male	2.251073758	meanfemale
TRINITY_DN61368_c0_g1_i1	FC1	male	-0.45005675	meanfemale
TRINITY_DN61452_c0_g1_i1	FC1	male	0.282303336	meanfemale
TRINITY_DN61744_c0_g2_i1	FC1	male	1.139804629	meanfemale
TRINITY_DN6308_c0_g1_i1	FC1	male	0.507093925	meanfemale
TRINITY_DN63296_c0_g2_i1	FC1	male	7.06935826	meanfemale
TRINITY_DN63422_c0_g2_i1	FC1	male	2.191261144	meanfemale
TRINITY_DN63832_c0_g2_i1	FC1	male	4.272396121	meanfemale
TRINITY_DN63854_c0_g1_i1	FC1	male	-0.900827841	meanfemale
TRINITY_DN65473_c0_g1_i1	FC1	male	-0.657013283	meanfemale
TRINITY_DN66959_c0_g1_i1	FC1	male	1.32403194	meanfemale
TRINITY_DN66959_c0_g2_i1	FC1	male	0.090155966	meanfemale
TRINITY_DN6721_c0_g2_i1	FC1	male	1.887632839	meanfemale
TRINITY_DN67680_c0_g3_i1	FC1	male	0.016333701	meanfemale
TRINITY_DN67779_c0_g1_i1	FC1	male	2.626539687	meanfemale
TRINITY_DN67832_c0_g1_i1	FC1	male	-0.08318023	meanfemale
TRINITY_DN67991_c0_g3_i1	FC1	male	0.932171403	meanfemale
TRINITY_DN68063_c0_g1_i1	FC1	male	-2.592475827	meanfemale
TRINITY_DN68223_c0_g1_i1	FC1	male	-0.122407671	meanfemale
TRINITY_DN68487_c0_g2_i1	FC1	male	-1.595744571	meanfemale
TRINITY_DN68733_c0_g2_i1	FC1	male	-0.605376141	meanfemale
TRINITY_DN68896_c0_g1_i1	FC1	male	-0.054001792	meanfemale
TRINITY_DN69204_c0_g1_i1	FC1	male	2.847931957	meanfemale
TRINITY_DN69217_c0_g2_i1	FC1	male	2.572531792	meanfemale
TRINITY_DN69632_c0_g1_i1	FC1	male	-1.747805114	meanfemale
TRINITY_DN69784_c0_g1_i1	FC1	male	1.786940917	meanfemale
TRINITY_DN69916_c0_g1_i1	FC1	male	0.406800647	meanfemale
TRINITY_DN69978_c0_g1_i1	FC1	male	-0.33976242	meanfemale
TRINITY_DN69999_c0_g2_i1	FC1	male	-1.001344139	meanfemale
TRINITY_DN70452_c0_g1_i1	FC1	male	0.089347273	meanfemale
TRINITY_DN70684_c0_g1_i1	FC1	male	4.967257212	meanfemale
TRINITY_DN70872_c0_g2_i1	FC1	male	1.692314612	meanfemale
TRINITY_DN71270_c0_g1_i1	FC1	male	4.600613245	meanfemale
TRINITY_DN71343_c0_g1_i1	FC1	male	0.662960567	meanfemale
TRINITY_DN72917_c0_g1_i1	FC1	male	-1.101187193	meanfemale
TRINITY_DN74387_c0_g1_i1	FC1	male	-0.537346793	meanfemale
TRINITY_DN74497_c0_g1_i1	FC1	male	-0.241384087	meanfemale
TRINITY_DN75266_c0_g2_i1	FC1	male	0.98810798	meanfemale
TRINITY_DN75270_c0_g2_i1	FC1	male	4.682269768	meanfemale
TRINITY_DN75938_c0_g1_i1	FC1	male	0.013967218	meanfemale
TRINITY_DN76213_c0_g1_i1	FC1	male	4.696511187	meanfemale
TRINITY_DN76258_c0_g1_i1	FC1	male	-1.265131115	meanfemale
TRINITY_DN76422_c0_g1_i1	FC1	male	-1.375952109	meanfemale
TRINITY_DN7679_c0_g1_i1	FC1	male	0.34584075	meanfemale
TRINITY_DN77746_c0_g1_i1	FC1	male	3.589088504	meanfemale
TRINITY_DN79165_c0_g1_i1	FC1	male	-1.185118316	meanfemale
TRINITY_DN79339_c0_g2_i1	FC1	male	0.553413399	meanfemale
TRINITY_DN79346_c0_g1_i1	FC1	male	-0.769082882	meanfemale
TRINITY_DN79346_c0_g2_i1	FC1	male	0.119330256	meanfemale
TRINITY_DN79738_c0_g2_i1	FC1	male	-0.571227306	meanfemale
TRINITY_DN79815_c0_g1_i1	FC1	male	-2.474013094	meanfemale
TRINITY_DN80023_c0_g1_i1	FC1	male	-0.64872148	meanfemale
TRINITY_DN80194_c0_g1_i1	FC1	male	3.978291125	meanfemale
TRINITY_DN80263_c0_g1_i1	FC1	male	3.623612804	meanfemale
TRINITY_DN80535_c0_g3_i1	FC1	male	0.853721629	meanfemale
TRINITY_DN81535_c0_g1_i1	FC1	male	6.672695007	meanfemale
TRINITY_DN81686_c0_g1_i1	FC1	male	-1.438153108	meanfemale
TRINITY_DN82994_c0_g1_i1	FC1	male	-0.556686592	meanfemale
TRINITY_DN83401_c0_g1_i1	FC1	male	0.031546691	meanfemale
TRINITY_DN83795_c0_g1_i3	FC1	male	3.137527444	meanfemale
TRINITY_DN84274_c0_g2_i1	FC1	male	0.717264908	meanfemale
TRINITY_DN84441_c0_g1_i1	FC1	male	-0.131928189	meanfemale
TRINITY_DN85854_c0_g2_i1	FC1	male	2.00041936	meanfemale
TRINITY_DN86129_c0_g1_i1	FC1	male	1.936021977	meanfemale
TRINITY_DN86216_c0_g1_i1	FC1	male	-1.039135002	meanfemale
TRINITY_DN87344_c0_g2_i1	FC1	male	2.584732428	meanfemale
TRINITY_DN87901_c0_g2_i1	FC1	male	-2.254209914	meanfemale
TRINITY_DN88001_c0_g3_i1	FC1	male	1.611794836	meanfemale
TRINITY_DN88001_c0_g4_i1	FC1	male	3.941843074	meanfemale
TRINITY_DN89420_c0_g1_i1	FC1	male	0.592749578	meanfemale
TRINITY_DN89856_c0_g5_i1	FC1	male	0.97267979	meanfemale
TRINITY_DN89856_c0_g6_i1	FC1	male	0.823738177	meanfemale
TRINITY_DN90201_c0_g1_i1	FC1	male	0.806302279	meanfemale
TRINITY_DN9040_c0_g1_i1	FC1	male	1.929447429	meanfemale
TRINITY_DN9040_c0_g2_i1	FC1	male	5.443014882	meanfemale
TRINITY_DN90511_c0_g1_i1	FC1	male	0.236608404	meanfemale
TRINITY_DN90841_c0_g2_i1	FC1	male	2.813203979	meanfemale
TRINITY_DN91203_c0_g1_i1	FC1	male	4.003201958	meanfemale
TRINITY_DN91307_c0_g1_i1	FC1	male	-0.937316054	meanfemale
TRINITY_DN9134_c0_g1_i1	FC1	male	0.367005577	meanfemale
TRINITY_DN9141_c0_g1_i1	FC1	male	2.524406617	meanfemale
TRINITY_DN92260_c0_g1_i1	FC1	male	8.650610347	meanfemale
TRINITY_DN92456_c0_g1_i1	FC1	male	2.08790918	meanfemale
TRINITY_DN92532_c0_g1_i2	FC1	male	4.212874955	meanfemale
TRINITY_DN92706_c0_g1_i1	FC1	male	-0.408842315	meanfemale
TRINITY_DN92993_c0_g1_i1	FC1	male	0.563741492	meanfemale
TRINITY_DN93262_c0_g1_i1	FC1	male	1.618955283	meanfemale
TRINITY_DN93276_c0_g1_i1	FC1	male	-1.452687159	meanfemale
TRINITY_DN93499_c0_g1_i1	FC1	male	0.227640855	meanfemale
TRINITY_DN93507_c0_g1_i1	FC1	male	0.531448136	meanfemale
TRINITY_DN93648_c0_g1_i1	FC1	male	-0.090529057	meanfemale
TRINITY_DN94689_c0_g1_i2	FC1	male	0.488125603	meanfemale
TRINITY_DN94888_c0_g1_i1	FC1	male	0.616633807	meanfemale
TRINITY_DN94909_c0_g1_i1	FC1	male	0.093245571	meanfemale
TRINITY_DN94946_c0_g1_i2	FC1	male	5.113461039	meanfemale
TRINITY_DN95124_c0_g1_i1	FC1	male	-1.221397734	meanfemale
TRINITY_DN95269_c0_g2_i1	FC1	male	6.46001196	meanfemale
TRINITY_DN95547_c0_g1_i1	FC1	male	1.919238108	meanfemale
TRINITY_DN95737_c0_g2_i1	FC1	male	-0.869089211	meanfemale
TRINITY_DN95788_c0_g1_i1	FC1	male	-0.887699802	meanfemale
TRINITY_DN95815_c0_g1_i1	FC1	male	-1.259886143	meanfemale
TRINITY_DN95920_c0_g1_i1	FC1	male	0.95239418	meanfemale
TRINITY_DN96102_c0_g1_i2	FC1	male	-0.865446537	meanfemale
TRINITY_DN96186_c0_g2_i1	FC1	male	-0.355480828	meanfemale
