gid	logFC.XYtestis.XXovary	cutoff	co_sb	meanXY	sex
TRINITY_DN129311_c0_g4_i1	1.466377333	FC1	male	NA	female
TRINITY_DN124957_c0_g1_i1	1.466586136	FC1	male	NA	female
TRINITY_DN136164_c1_g3_i1	1.467337895	FC1	male	-0.682133622	female
TRINITY_DN107303_c0_g1_i1	1.46804462	FC1	male	2.239175674	female
TRINITY_DN122838_c0_g1_i3	1.468364535	FC1	male	1.51118209	female
TRINITY_DN131637_c0_g1_i4	1.468368078	FC1	male	1.499217641	female
TRINITY_DN127303_c3_g3_i5	1.468949723	FC1	male	6.493078447	female
TRINITY_DN127610_c1_g1_i3	1.469276977	FC1	male	3.357732685	female
TRINITY_DN122057_c0_g2_i1	1.469396567	FC1	male	-0.248213332	female
TRINITY_DN103706_c0_g3_i1	1.46942227	FC1	male	-1.08391038	female
TRINITY_DN130180_c1_g6_i1	1.46955998	FC1	male	3.766506277	female
TRINITY_DN128011_c1_g2_i2	1.469594699	FC1	male	1.03015852	female
TRINITY_DN132188_c2_g1_i2	1.469751168	FC1	male	0.808839692	female
TRINITY_DN127223_c0_g1_i1	1.469822132	FC1	male	1.971677453	female
TRINITY_DN129993_c3_g1_i1	1.470067636	FC1	male	2.196194394	female
TRINITY_DN126968_c0_g1_i1	1.470290433	FC1	male	1.162090529	female
TRINITY_DN129608_c0_g1_i2	1.470975699	FC1	male	2.356006182	female
TRINITY_DN118388_c0_g1_i5	1.471012257	FC1	male	-0.692499506	female
TRINITY_DN123296_c1_g1_i2	1.472937695	FC1	male	3.814733785	female
TRINITY_DN129889_c3_g1_i5	1.473771888	FC1	male	2.432049824	female
TRINITY_DN38205_c0_g1_i1	1.473930417	FC1	male	1.873472817	female
TRINITY_DN119920_c0_g1_i1	1.474353096	FC1	male	-1.005279846	female
TRINITY_DN123764_c1_g2_i1	1.474497025	FC1	male	0.868896177	female
TRINITY_DN131884_c2_g1_i2	1.474786785	FC1	male	-0.80970871	female
TRINITY_DN130677_c5_g1_i3	1.47520883	FC1	male	1.30862997	female
TRINITY_DN119797_c1_g1_i1	1.47570135	FC1	male	1.095695201	female
TRINITY_DN127487_c0_g1_i1	1.47705142	FC1	male	0.067799357	female
TRINITY_DN136480_c0_g2_i1	1.477218036	FC1	male	2.05110235	female
TRINITY_DN127818_c1_g3_i4	1.478161195	FC1	male	0.478821812	female
TRINITY_DN120878_c0_g1_i3	1.478190207	FC1	male	-1.888781074	female
TRINITY_DN130141_c2_g2_i1	1.478333134	FC1	male	1.911468767	female
TRINITY_DN116657_c1_g1_i1	1.47855046	FC1	male	-1.520013236	female
TRINITY_DN131800_c3_g3_i2	1.478719482	FC1	male	2.662294309	female
TRINITY_DN133927_c1_g2_i3	1.478904326	FC1	male	1.781881497	female
TRINITY_DN124104_c0_g1_i2	1.479398045	FC1	male	5.546154054	female
TRINITY_DN133981_c1_g3_i3	1.479663089	FC1	male	-1.289400185	female
TRINITY_DN140755_c0_g1_i1	1.480152681	FC1	male	1.496571188	female
TRINITY_DN126203_c2_g1_i1	1.480172139	FC1	male	2.039420392	female
TRINITY_DN133567_c0_g2_i4	1.480929586	FC1	male	2.472693721	female
TRINITY_DN135667_c2_g1_i1	1.481105269	FC1	male	-0.034941156	female
TRINITY_DN129955_c4_g3_i2	1.481295808	FC1	male	-0.166737839	female
TRINITY_DN130962_c1_g3_i2	1.481862955	FC1	male	-1.29308146	female
TRINITY_DN136024_c4_g1_i2	1.481997446	FC1	male	-0.637371971	female
TRINITY_DN134302_c0_g4_i2	1.482113451	FC1	male	0.150491185	female
TRINITY_DN129401_c5_g1_i1	1.482297787	FC1	male	1.464121014	female
TRINITY_DN125650_c3_g1_i1	1.483461015	FC1	male	-0.647942829	female
TRINITY_DN134453_c1_g1_i1	1.483722028	FC1	male	0.910026649	female
TRINITY_DN6721_c0_g2_i1	1.484354061	FC1	male	1.838754658	female
TRINITY_DN114496_c0_g1_i1	1.484363545	FC1	male	0.783841619	female
TRINITY_DN103284_c0_g1_i2	1.484571873	FC1	male	-0.178916308	female
TRINITY_DN125089_c4_g2_i1	1.484746715	FC1	male	1.887417778	female
TRINITY_DN128705_c10_g2_i1	1.485325694	FC1	male	-1.15378379	female
TRINITY_DN130164_c2_g10_i1	1.485645473	FC1	male	-0.753614186	female
TRINITY_DN109745_c0_g1_i1	1.486126714	FC1	male	-0.672262081	female
TRINITY_DN121216_c0_g1_i3	1.486282263	FC1	male	-1.485995448	female
TRINITY_DN135030_c0_g1_i3	1.486574444	FC1	male	-0.697137735	female
TRINITY_DN132439_c5_g9_i1	1.486972982	FC1	male	0.094959182	female
TRINITY_DN136628_c4_g1_i1	1.487685498	FC1	male	-1.133106469	female
TRINITY_DN124619_c2_g2_i2	1.487714727	FC1	male	2.388593125	female
TRINITY_DN136220_c5_g7_i1	1.487751263	FC1	male	NA	female
TRINITY_DN133322_c0_g2_i1	1.488059887	FC1	male	-0.742264333	female
TRINITY_DN127525_c3_g1_i1	1.48829853	FC1	male	4.187506289	female
TRINITY_DN134004_c0_g2_i2	1.488407502	FC1	male	0.903625327	female
TRINITY_DN129479_c5_g1_i1	1.488733444	FC1	male	1.362562489	female
TRINITY_DN129808_c6_g1_i1	1.489053284	FC1	male	1.481287081	female
TRINITY_DN120929_c0_g1_i1	1.4890976	FC1	male	NA	female
TRINITY_DN122213_c2_g2_i1	1.48919589	FC1	male	0.448619143	female
TRINITY_DN125813_c0_g1_i1	1.489814497	FC1	male	-2.753396189	female
TRINITY_DN131741_c3_g3_i2	1.490073589	FC1	male	1.833680606	female
TRINITY_DN133803_c0_g2_i3	1.490119957	FC1	male	NA	female
TRINITY_DN118806_c0_g2_i1	1.490155625	FC1	male	3.501052334	female
TRINITY_DN120344_c0_g2_i2	1.490193348	FC1	male	2.949066643	female
TRINITY_DN135177_c0_g2_i3	1.490511313	FC1	male	-0.083189717	female
TRINITY_DN135665_c1_g1_i1	1.491072252	FC1	male	2.684339874	female
TRINITY_DN133655_c14_g1_i2	1.491354021	FC1	male	0.407788876	female
TRINITY_DN117941_c0_g1_i1	1.491470144	FC1	male	-0.00473736	female
TRINITY_DN122919_c1_g3_i3	1.492021814	FC1	male	2.889076838	female
TRINITY_DN126969_c0_g1_i4	1.492741424	FC1	male	2.73734845	female
TRINITY_DN127602_c1_g1_i1	1.49287108	FC1	male	1.922781096	female
TRINITY_DN135596_c1_g1_i1	1.49309706	FC1	male	1.409074213	female
TRINITY_DN132954_c5_g2_i3	1.493435359	FC1	male	1.223312386	female
TRINITY_DN130437_c2_g1_i1	1.4939092	FC1	male	0.240067604	female
TRINITY_DN111247_c0_g1_i1	1.493949186	FC1	male	2.532141892	female
TRINITY_DN129631_c6_g13_i1	1.494189506	FC1	male	1.721001707	female
TRINITY_DN123639_c0_g1_i1	1.494205281	FC1	male	3.431094491	female
TRINITY_DN107445_c0_g1_i2	1.494474997	FC1	male	0.761264257	female
TRINITY_DN133356_c6_g2_i2	1.49491119	FC1	male	-1.553380553	female
TRINITY_DN129273_c5_g3_i1	1.495164203	FC1	male	5.143470696	female
TRINITY_DN132772_c0_g1_i4	1.495765755	FC1	male	-2.823436159	female
TRINITY_DN127724_c1_g4_i5	1.496392323	FC1	male	3.341115159	female
TRINITY_DN107707_c0_g1_i1	1.49644099	FC1	male	3.925184076	female
TRINITY_DN125645_c0_g1_i6	1.497077089	FC1	male	1.417117799	female
TRINITY_DN126582_c1_g1_i4	1.497731182	FC1	male	7.594839086	female
TRINITY_DN134554_c4_g1_i4	1.49795838	FC1	male	-1.017541428	female
TRINITY_DN131507_c3_g2_i1	1.498216844	FC1	male	1.737787568	female
TRINITY_DN130375_c0_g3_i1	1.499522389	FC1	male	-0.17275941	female
TRINITY_DN112438_c0_g1_i1	1.499795781	FC1	male	4.737348663	female
TRINITY_DN123323_c0_g1_i1	1.500171802	FC1	male	-1.921309798	female
TRINITY_DN133052_c1_g4_i1	1.500174374	FC1	male	0.134697979	female
TRINITY_DN113344_c0_g1_i1	1.500301579	FC1	male	-0.252004598	female
TRINITY_DN123167_c6_g2_i4	1.500577238	FC1	male	2.759341291	female
TRINITY_DN129642_c1_g2_i1	1.501123051	FC1	male	0.741152576	female
TRINITY_DN119578_c1_g1_i1	1.501170217	FC1	male	3.050402747	female
TRINITY_DN124063_c2_g1_i2	1.501425303	FC1	male	2.9981421	female
TRINITY_DN126371_c0_g1_i7	1.501677293	FC1	male	1.372137262	female
TRINITY_DN116374_c0_g1_i2	1.501685324	FC1	male	3.375192141	female
TRINITY_DN131703_c0_g1_i1	1.501748424	FC1	male	2.320905146	female
TRINITY_DN125876_c0_g1_i1	1.502134111	FC1	male	-0.47090792	female
TRINITY_DN133369_c0_g1_i1	1.502246039	FC1	male	-0.750962157	female
TRINITY_DN127182_c0_g1_i1	1.502255871	FC1	male	0.241791801	female
TRINITY_DN128193_c0_g1_i1	1.50242712	FC1	male	-0.406360385	female
TRINITY_DN122497_c0_g1_i3	1.502988675	FC1	male	-1.197653232	female
TRINITY_DN135116_c3_g2_i1	1.503000289	FC1	male	7.460544194	female
TRINITY_DN130469_c2_g6_i2	1.503162858	FC1	male	2.418265886	female
TRINITY_DN110896_c0_g2_i2	1.503456748	FC1	male	-1.109778405	female
TRINITY_DN116118_c0_g3_i2	1.504281076	FC1	male	0.449425254	female
TRINITY_DN136565_c2_g3_i4	1.504483029	FC1	male	2.649244447	female
TRINITY_DN127151_c1_g2_i1	1.504540824	FC1	male	8.680057156	female
TRINITY_DN132412_c0_g6_i1	1.504649319	FC1	male	0.636878944	female
TRINITY_DN104436_c0_g1_i1	1.505036188	FC1	male	-0.767115146	female
TRINITY_DN121428_c1_g2_i2	1.505461899	FC1	male	1.565805559	female
TRINITY_DN114238_c0_g1_i2	1.505839174	FC1	male	3.628405327	female
TRINITY_DN134810_c1_g7_i2	1.505924433	FC1	male	1.669124913	female
TRINITY_DN116599_c0_g2_i1	1.506235003	FC1	male	-1.055131355	female
TRINITY_DN134146_c2_g1_i2	1.506305253	FC1	male	0.390072908	female
TRINITY_DN125280_c2_g2_i2	1.506799796	FC1	male	2.237707262	female
TRINITY_DN134081_c1_g3_i1	1.507635724	FC1	male	-1.923868689	female
TRINITY_DN101361_c0_g1_i2	1.508402493	FC1	male	0.755783709	female
TRINITY_DN127397_c3_g4_i1	1.508477053	FC1	male	0.361834899	female
TRINITY_DN127347_c4_g6_i1	1.508765393	FC1	male	NA	female
TRINITY_DN121224_c0_g1_i3	1.509161845	FC1	male	2.197856022	female
TRINITY_DN123541_c0_g1_i1	1.509179611	FC1	male	-1.76500235	female
TRINITY_DN135777_c0_g1_i2	1.509316163	FC1	male	5.41238495	female
TRINITY_DN130418_c1_g2_i1	1.509597649	FC1	male	2.395512954	female
TRINITY_DN135432_c0_g2_i13	1.510738166	FC1	male	0.384209742	female
TRINITY_DN133220_c5_g4_i2	1.510782812	FC1	male	1.302601364	female
TRINITY_DN126275_c0_g1_i5	1.510967173	FC1	male	7.488683127	female
TRINITY_DN132564_c3_g10_i1	1.511005285	FC1	male	0.239957624	female
TRINITY_DN135152_c5_g1_i2	1.511243162	FC1	male	-0.827775231	female
TRINITY_DN127919_c0_g2_i9	1.511975593	FC1	male	-2.905389246	female
TRINITY_DN135469_c0_g1_i2	1.512897795	FC1	male	-0.4467029	female
TRINITY_DN132181_c6_g2_i1	1.513905527	FC1	male	0.299344856	female
TRINITY_DN129479_c10_g1_i1	1.514003323	FC1	male	3.556783177	female
TRINITY_DN134386_c0_g3_i1	1.514375517	FC1	male	NA	female
TRINITY_DN114231_c0_g1_i1	1.514377893	FC1	male	0.987686029	female
TRINITY_DN130858_c0_g2_i1	1.514941409	FC1	male	0.360856892	female
TRINITY_DN136056_c8_g2_i1	1.515046048	FC1	male	0.60244124	female
TRINITY_DN124306_c8_g1_i1	1.515235437	FC1	male	0.771110813	female
TRINITY_DN131584_c0_g2_i3	1.516555913	FC1	male	-1.754263888	female
TRINITY_DN121680_c0_g1_i1	1.517064572	FC1	male	-0.297324769	female
TRINITY_DN117297_c0_g1_i1	1.517163033	FC1	male	-0.416362987	female
TRINITY_DN123967_c0_g2_i2	1.517376542	FC1	male	-1.473125325	female
TRINITY_DN132133_c0_g2_i1	1.517462589	FC1	male	-0.94795204	female
TRINITY_DN134800_c12_g2_i2	1.517700086	FC1	male	5.772786855	female
TRINITY_DN133840_c1_g1_i1	1.518041626	FC1	male	1.547126038	female
TRINITY_DN128829_c3_g1_i1	1.518326382	FC1	male	-1.53034648	female
TRINITY_DN101897_c0_g1_i1	1.518446502	FC1	male	0.094668052	female
TRINITY_DN123929_c3_g1_i1	1.518555539	FC1	male	3.100443001	female
TRINITY_DN123612_c1_g1_i5	1.518737067	FC1	male	4.83430257	female
TRINITY_DN133652_c0_g25_i1	1.518878244	FC1	male	2.102390268	female
TRINITY_DN120197_c1_g2_i1	1.519477311	FC1	male	1.208153988	female
TRINITY_DN128516_c1_g3_i2	1.519753134	FC1	male	1.147245129	female
TRINITY_DN129752_c4_g12_i2	1.520231442	FC1	male	5.920892533	female
TRINITY_DN130263_c6_g1_i9	1.52062692	FC1	male	-1.313657734	female
TRINITY_DN127870_c2_g3_i1	1.520940864	FC1	male	1.706760423	female
TRINITY_DN123766_c5_g1_i3	1.521061663	FC1	male	0.362729213	female
TRINITY_DN125303_c0_g2_i1	1.521333953	FC1	male	-1.869770205	female
TRINITY_DN134350_c0_g1_i2	1.521901554	FC1	male	0.117311185	female
TRINITY_DN134869_c4_g1_i4	1.5224821	FC1	male	0.751479851	female
TRINITY_DN136419_c2_g3_i3	1.522530502	FC1	male	1.58887707	female
TRINITY_DN131301_c2_g4_i3	1.522642893	FC1	male	1.620966852	female
TRINITY_DN129167_c5_g9_i1	1.523060357	FC1	male	1.376304256	female
TRINITY_DN110061_c0_g1_i1	1.523347466	FC1	male	-0.750896612	female
TRINITY_DN136301_c4_g26_i1	1.523860033	FC1	male	1.282373432	female
TRINITY_DN131643_c0_g1_i2	1.524463164	FC1	male	2.325645954	female
TRINITY_DN130721_c1_g2_i1	1.524785456	FC1	male	8.769084745	female
TRINITY_DN133851_c2_g2_i2	1.524897285	FC1	male	3.184069369	female
TRINITY_DN122369_c4_g1_i6	1.5255921	FC1	male	-0.464122249	female
TRINITY_DN133772_c1_g1_i4	1.525895532	FC1	male	7.181482519	female
TRINITY_DN132139_c6_g2_i3	1.526733434	FC1	male	-3.131759895	female
TRINITY_DN127150_c6_g2_i1	1.526955487	FC1	male	-0.115491555	female
TRINITY_DN92456_c0_g1_i1	1.526993115	FC1	male	1.897005367	female
TRINITY_DN128589_c3_g1_i1	1.527242626	FC1	male	0.264620703	female
TRINITY_DN132505_c2_g1_i1	1.527243924	FC1	male	-1.04767722	female
TRINITY_DN133874_c8_g2_i1	1.527832083	FC1	male	2.17053233	female
TRINITY_DN127216_c4_g1_i2	1.527990707	FC1	male	0.455361126	female
TRINITY_DN133651_c2_g4_i1	1.52800275	FC1	male	0.751737733	female
TRINITY_DN127993_c2_g2_i2	1.528303171	FC1	male	3.781950573	female
TRINITY_DN132968_c1_g1_i1	1.528653798	FC1	male	NA	female
TRINITY_DN126458_c0_g1_i1	1.529158166	FC1	male	3.926530106	female
TRINITY_DN129589_c0_g3_i1	1.529433113	FC1	male	-0.595791667	female
TRINITY_DN129533_c0_g3_i1	1.529447358	FC1	male	NA	female
TRINITY_DN133797_c1_g2_i2	1.530386114	FC1	male	2.267800511	female
TRINITY_DN132535_c6_g1_i4	1.530850974	FC1	male	-0.582498449	female
TRINITY_DN119634_c0_g1_i1	1.531569007	FC1	male	-1.128875506	female
TRINITY_DN129149_c1_g5_i1	1.532474547	FC1	male	0.776576671	female
TRINITY_DN119726_c0_g1_i1	1.532754477	FC1	male	3.674384956	female
TRINITY_DN118296_c0_g2_i2	1.533340153	FC1	male	7.782766569	female
TRINITY_DN125920_c1_g6_i1	1.533882174	FC1	male	-1.566992212	female
TRINITY_DN44493_c0_g1_i1	1.533978006	FC1	male	-0.796866808	female
TRINITY_DN135409_c1_g2_i1	1.535037555	FC1	male	1.550053686	female
TRINITY_DN111361_c0_g1_i1	1.535480605	FC1	male	0.962677038	female
TRINITY_DN115692_c0_g1_i1	1.53611941	FC1	male	-0.243743375	female
TRINITY_DN102142_c0_g1_i1	1.536435552	FC1	male	-2.767584265	female
TRINITY_DN127646_c0_g3_i3	1.537740587	FC1	male	2.706329919	female
TRINITY_DN130037_c1_g9_i1	1.538161266	FC1	male	0.503917468	female
TRINITY_DN124931_c0_g2_i2	1.538792914	FC1	male	3.58946065	female
TRINITY_DN114398_c0_g1_i2	1.539058421	FC1	male	2.68272813	female
TRINITY_DN131180_c1_g2_i3	1.539139517	FC1	male	2.451208816	female
TRINITY_DN127503_c6_g1_i1	1.54002125	FC1	male	0.792411083	female
TRINITY_DN130296_c2_g1_i3	1.540079841	FC1	male	2.516308027	female
TRINITY_DN112530_c0_g1_i2	1.540259302	FC1	male	1.076995428	female
TRINITY_DN129856_c1_g1_i6	1.540862855	FC1	male	0.639373583	female
TRINITY_DN132247_c1_g1_i2	1.541206657	FC1	male	1.721382323	female
TRINITY_DN128615_c5_g2_i6	1.54126478	FC1	male	1.879993887	female
TRINITY_DN136234_c11_g1_i1	1.541758892	FC1	male	1.03545167	female
TRINITY_DN120899_c0_g1_i1	1.542019246	FC1	male	-1.99804024	female
TRINITY_DN129325_c2_g2_i1	1.542062963	FC1	male	-0.518749704	female
TRINITY_DN126950_c6_g6_i3	1.542070805	FC1	male	3.485120691	female
TRINITY_DN120758_c3_g7_i1	1.542262454	FC1	male	0.853423602	female
TRINITY_DN129633_c3_g2_i1	1.542479067	FC1	male	1.370493441	female
TRINITY_DN131513_c1_g2_i1	1.542970434	FC1	male	0.926538429	female
TRINITY_DN132447_c0_g2_i1	1.543097895	FC1	male	5.550552467	female
TRINITY_DN132003_c1_g9_i1	1.543220339	FC1	male	-0.109206176	female
TRINITY_DN28233_c0_g1_i1	1.543371911	FC1	male	-0.036702504	female
TRINITY_DN122345_c2_g1_i1	1.543804962	FC1	male	-2.407862049	female
TRINITY_DN127413_c1_g1_i1	1.543975041	FC1	male	3.003478584	female
TRINITY_DN127493_c0_g3_i4	1.544565279	FC1	male	1.558591744	female
TRINITY_DN134731_c1_g3_i5	1.544611154	FC1	male	1.61223437	female
TRINITY_DN133314_c3_g1_i1	1.544706381	FC1	male	-1.423996204	female
TRINITY_DN128801_c0_g1_i3	1.544741049	FC1	male	0.708746804	female
TRINITY_DN107843_c0_g2_i1	1.54489038	FC1	male	NA	female
TRINITY_DN123988_c0_g3_i1	1.545327082	FC1	male	-0.57415094	female
TRINITY_DN131503_c1_g3_i4	1.545459699	FC1	male	-0.945988227	female
TRINITY_DN119594_c0_g1_i1	1.545531872	FC1	male	5.654508857	female
TRINITY_DN134386_c0_g9_i1	1.545865372	FC1	male	1.055118019	female
TRINITY_DN118156_c0_g2_i1	1.54604251	FC1	male	NA	female
TRINITY_DN130706_c0_g1_i1	1.546178124	FC1	male	-1.231282848	female
TRINITY_DN121847_c0_g1_i2	1.546801689	FC1	male	4.375628203	female
TRINITY_DN129514_c0_g1_i1	1.547023784	FC1	male	1.712638179	female
TRINITY_DN128631_c4_g2_i1	1.547098477	FC1	male	-0.268902413	female
TRINITY_DN128838_c1_g1_i1	1.547355289	FC1	male	-1.01755713	female
TRINITY_DN134232_c2_g1_i2	1.548300358	FC1	male	-0.699618725	female
TRINITY_DN121490_c3_g1_i3	1.548359997	FC1	male	-1.121795019	female
TRINITY_DN121746_c0_g1_i1	1.548817269	FC1	male	1.353603761	female
TRINITY_DN131116_c0_g7_i1	1.54890119	FC1	male	NA	female
TRINITY_DN133824_c2_g2_i2	1.549169842	FC1	male	0.329918251	female
TRINITY_DN128156_c1_g2_i4	1.549314402	FC1	male	1.657287161	female
TRINITY_DN112160_c0_g1_i1	1.550334338	FC1	male	-0.749819222	female
TRINITY_DN130477_c2_g3_i2	1.550645742	FC1	male	-0.562551362	female
TRINITY_DN115366_c0_g1_i1	1.550744796	FC1	male	1.283153573	female
TRINITY_DN111523_c0_g1_i1	1.550953191	FC1	male	-0.35383648	female
TRINITY_DN57864_c0_g2_i1	1.55103993	FC1	male	1.295033341	female
TRINITY_DN117542_c0_g1_i2	1.551061361	FC1	male	3.644675393	female
TRINITY_DN135409_c0_g2_i1	1.55113417	FC1	male	3.922518691	female
TRINITY_DN134767_c1_g2_i1	1.551508718	FC1	male	NA	female
TRINITY_DN122616_c0_g1_i1	1.551642859	FC1	male	NA	female
TRINITY_DN121752_c1_g1_i3	1.551664549	FC1	male	1.153811378	female
TRINITY_DN136216_c2_g2_i1	1.552391016	FC1	male	NA	female
TRINITY_DN108146_c0_g2_i1	1.552459708	FC1	male	NA	female
TRINITY_DN133869_c1_g5_i9	1.552558777	FC1	male	3.559583308	female
TRINITY_DN135997_c1_g1_i2	1.552620288	FC1	male	-2.538962829	female
TRINITY_DN122798_c0_g1_i4	1.552958893	FC1	male	1.206236928	female
TRINITY_DN127193_c5_g2_i2	1.553406617	FC1	male	2.156364088	female
TRINITY_DN132125_c0_g4_i1	1.553425675	FC1	male	0.83932481	female
TRINITY_DN134069_c1_g3_i1	1.55346421	FC1	male	5.222030504	female
TRINITY_DN136249_c1_g1_i2	1.5552004	FC1	male	0.629410683	female
TRINITY_DN131598_c1_g1_i1	1.555319131	FC1	male	0.977929655	female
TRINITY_DN136295_c5_g1_i2	1.555533614	FC1	male	1.90009414	female
TRINITY_DN134349_c1_g2_i1	1.556053782	FC1	male	-0.505746067	female
TRINITY_DN131583_c4_g2_i3	1.556154686	FC1	male	10.33608202	female
TRINITY_DN122075_c3_g2_i3	1.556557093	FC1	male	0.710613751	female
TRINITY_DN130059_c0_g1_i1	1.556679282	FC1	male	-2.817767272	female
TRINITY_DN131807_c5_g2_i2	1.558219018	FC1	male	6.040430899	female
TRINITY_DN114841_c0_g1_i1	1.558614746	FC1	male	-1.097147684	female
TRINITY_DN133827_c4_g1_i2	1.558732283	FC1	male	1.883993961	female
TRINITY_DN136169_c1_g1_i2	1.558812779	FC1	male	0.402466024	female
TRINITY_DN124041_c0_g1_i2	1.5589858	FC1	male	1.258101884	female
TRINITY_DN129739_c2_g1_i1	1.559069071	FC1	male	3.787224299	female
TRINITY_DN89420_c0_g1_i1	1.55917107	FC1	male	0.459369552	female
TRINITY_DN131083_c3_g5_i5	1.559685711	FC1	male	1.851978588	female
TRINITY_DN131416_c0_g1_i2	1.559927811	FC1	male	2.864775773	female
TRINITY_DN128605_c4_g2_i1	1.559933693	FC1	male	0.132511575	female
TRINITY_DN111333_c0_g1_i1	1.560064033	FC1	male	2.691688284	female
TRINITY_DN128125_c2_g1_i3	1.560412025	FC1	male	1.677780979	female
TRINITY_DN128412_c3_g1_i2	1.560528037	FC1	male	-2.095180961	female
TRINITY_DN128082_c2_g11_i1	1.560824814	FC1	male	0.201905931	female
TRINITY_DN202027_c0_g1_i1	1.560894594	FC1	male	-0.364493035	female
TRINITY_DN135912_c4_g2_i1	1.560916249	FC1	male	4.788584991	female
TRINITY_DN113703_c0_g1_i1	1.56092856	FC1	male	-2.822791473	female
TRINITY_DN108157_c0_g2_i1	1.561023108	FC1	male	-1.778918831	female
TRINITY_DN126118_c2_g2_i1	1.561127658	FC1	male	1.170771723	female
TRINITY_DN136023_c6_g1_i1	1.561376935	FC1	male	0.459316796	female
TRINITY_DN123515_c0_g2_i1	1.561531276	FC1	male	-0.08910046	female
TRINITY_DN120737_c0_g1_i1	1.561785344	FC1	male	0.692931059	female
TRINITY_DN128622_c0_g1_i3	1.561794567	FC1	male	2.747315605	female
TRINITY_DN126518_c1_g6_i1	1.561931574	FC1	male	1.504436682	female
TRINITY_DN134276_c4_g5_i1	1.562167337	FC1	male	-1.079566855	female
TRINITY_DN124216_c1_g3_i9	1.563510498	FC1	male	2.153528293	female
TRINITY_DN124501_c1_g2_i1	1.563578482	FC1	male	2.558717517	female
TRINITY_DN133691_c2_g1_i1	1.563615825	FC1	male	0.086888254	female
TRINITY_DN121961_c0_g1_i1	1.563819691	FC1	male	-1.749398037	female
TRINITY_DN121924_c0_g2_i2	1.564302799	FC1	male	0.114262971	female
TRINITY_DN124538_c2_g7_i4	1.5644694	FC1	male	2.177494295	female
TRINITY_DN134298_c3_g1_i1	1.565053661	FC1	male	-0.394488428	female
TRINITY_DN121921_c1_g2_i1	1.565198789	FC1	male	-1.065615086	female
TRINITY_DN132511_c0_g1_i1	1.565216449	FC1	male	4.202053892	female
TRINITY_DN133745_c0_g2_i1	1.565412926	FC1	male	-0.386699192	female
TRINITY_DN133986_c0_g3_i8	1.56551586	FC1	male	2.295030605	female
TRINITY_DN121119_c0_g1_i1	1.566229741	FC1	male	2.064689768	female
TRINITY_DN131116_c0_g15_i1	1.566996895	FC1	male	NA	female
TRINITY_DN128413_c0_g2_i1	1.567334868	FC1	male	-1.373828618	female
TRINITY_DN134334_c0_g1_i2	1.56786862	FC1	male	2.607080905	female
TRINITY_DN125689_c3_g4_i1	1.567893625	FC1	male	NA	female
TRINITY_DN133119_c1_g3_i2	1.568859525	FC1	male	2.697642708	female
TRINITY_DN132051_c5_g2_i1	1.569164489	FC1	male	0.832410184	female
TRINITY_DN131123_c0_g1_i1	1.569621282	FC1	male	2.104298639	female
TRINITY_DN131565_c0_g8_i1	1.569695141	FC1	male	-0.229754556	female
TRINITY_DN132309_c1_g4_i1	1.569721193	FC1	male	3.20525876	female
TRINITY_DN131338_c1_g4_i1	1.569863009	FC1	male	-0.159146123	female
TRINITY_DN132947_c0_g2_i8	1.569864844	FC1	male	1.655402546	female
TRINITY_DN129612_c2_g2_i7	1.569994434	FC1	male	4.77118192	female
TRINITY_DN131599_c1_g1_i5	1.570492082	FC1	male	0.981814178	female
TRINITY_DN131362_c1_g9_i1	1.570534537	FC1	male	3.208724741	female
TRINITY_DN121964_c1_g2_i5	1.570577645	FC1	male	-1.374395295	female
TRINITY_DN111803_c0_g1_i2	1.570706137	FC1	male	-0.20405228	female
TRINITY_DN113182_c0_g1_i2	1.570863259	FC1	male	5.005525278	female
TRINITY_DN119556_c0_g19_i1	1.57145199	FC1	male	NA	female
TRINITY_DN129917_c1_g4_i2	1.571802367	FC1	male	3.009982995	female
TRINITY_DN135964_c1_g2_i1	1.571889174	FC1	male	0.85604647	female
TRINITY_DN131239_c3_g5_i1	1.572760642	FC1	male	2.749361585	female
TRINITY_DN117528_c0_g3_i1	1.572936869	FC1	male	1.898586957	female
TRINITY_DN132453_c0_g5_i1	1.573119632	FC1	male	-0.446190188	female
TRINITY_DN126441_c2_g4_i1	1.573429144	FC1	male	2.140660446	female
TRINITY_DN120110_c0_g1_i1	1.573560402	FC1	male	-1.265180986	female
TRINITY_DN134523_c0_g1_i3	1.57378037	FC1	male	3.683850342	female
TRINITY_DN106100_c0_g2_i1	1.573892266	FC1	male	-2.337757275	female
TRINITY_DN125820_c3_g2_i2	1.574416767	FC1	male	0.004882393	female
TRINITY_DN124896_c0_g1_i2	1.574441708	FC1	male	0.18689648	female
