gid	logFC.XYtestis.XXovary	cutoff	co_sb	log2RPKM	sex
TRINITY_DN126127_c0_g2_i3	-1.34595695	FC1	female	5.266299966	female
TRINITY_DN135263_c3_g2_i8	-1.3454275	FC1	female	-1.678068012	female
TRINITY_DN130608_c5_g4_i1	-1.345197465	FC1	female	-0.128664345	female
TRINITY_DN133737_c5_g1_i1	-1.345046843	FC1	female	1.068780272	female
TRINITY_DN129638_c0_g1_i3	-1.345013089	FC1	female	5.668509247	female
TRINITY_DN133068_c4_g1_i1	-1.345000329	FC1	female	4.123334993	female
TRINITY_DN119885_c0_g1_i1	-1.343350996	FC1	female	7.139440591	female
TRINITY_DN112494_c0_g1_i1	-1.3426393	FC1	female	2.50369864	female
TRINITY_DN103882_c0_g1_i1	-1.342072496	FC1	female	5.716385477	female
TRINITY_DN121983_c0_g2_i3	-1.34170761	FC1	female	4.206241355	female
TRINITY_DN126027_c6_g2_i1	-1.341703968	FC1	female	5.452078108	female
TRINITY_DN125700_c0_g1_i1	-1.341693183	FC1	female	8.576117964	female
TRINITY_DN119554_c2_g4_i2	-1.341618693	FC1	female	8.467470378	female
TRINITY_DN111223_c0_g1_i1	-1.340942303	FC1	female	7.43061704	female
TRINITY_DN136725_c4_g1_i1	-1.340817088	FC1	female	4.901630755	female
TRINITY_DN102772_c0_g1_i1	-1.340109633	FC1	female	1.364181831	female
TRINITY_DN96585_c0_g2_i1	-1.339830582	FC1	female	6.217365619	female
TRINITY_DN148554_c0_g1_i1	-1.339065048	FC1	female	2.595561428	female
TRINITY_DN128938_c3_g1_i2	-1.33898178	FC1	female	3.044703475	female
TRINITY_DN131502_c3_g1_i1	-1.338681375	FC1	female	3.239893629	female
TRINITY_DN118317_c0_g2_i2	-1.338607296	FC1	female	5.546480939	female
TRINITY_DN129425_c1_g1_i1	-1.338479054	FC1	female	4.854606414	female
TRINITY_DN133626_c2_g3_i1	-1.338186536	FC1	female	0.293623434	female
TRINITY_DN131397_c0_g2_i1	-1.338045052	FC1	female	5.951227276	female
TRINITY_DN124338_c4_g2_i1	-1.337264782	FC1	female	0.976682309	female
TRINITY_DN123080_c0_g1_i1	-1.336803749	FC1	female	-1.427944266	female
TRINITY_DN110331_c0_g1_i2	-1.336374559	FC1	female	0.79139287	female
TRINITY_DN122854_c0_g3_i3	-1.336111125	FC1	female	2.841030678	female
TRINITY_DN118372_c0_g2_i1	-1.335529138	FC1	female	5.953440543	female
TRINITY_DN131806_c1_g1_i1	-1.335313941	FC1	female	2.721641809	female
TRINITY_DN129262_c1_g2_i2	-1.335279557	FC1	female	3.29212309	female
TRINITY_DN125689_c4_g1_i2	-1.335190107	FC1	female	6.17000483	female
TRINITY_DN136286_c3_g1_i1	-1.334771579	FC1	female	0.722966819	female
TRINITY_DN125155_c0_g3_i1	-1.33465941	FC1	female	4.336646171	female
TRINITY_DN124952_c1_g2_i1	-1.334409921	FC1	female	3.799890184	female
TRINITY_DN134577_c1_g1_i2	-1.333763688	FC1	female	2.829313606	female
TRINITY_DN124223_c0_g1_i1	-1.333453826	FC1	female	3.46713994	female
TRINITY_DN133666_c1_g1_i1	-1.33336077	FC1	female	3.604644897	female
TRINITY_DN132938_c0_g6_i1	-1.33316642	FC1	female	3.223842829	female
TRINITY_DN127257_c3_g2_i1	-1.332639919	FC1	female	4.39146146	female
TRINITY_DN126304_c1_g1_i1	-1.332632734	FC1	female	NA	female
TRINITY_DN126559_c1_g4_i2	-1.332027031	FC1	female	7.592628487	female
TRINITY_DN128600_c1_g1_i6	-1.331838976	FC1	female	4.546296659	female
TRINITY_DN134649_c2_g2_i1	-1.331303024	FC1	female	5.867458012	female
TRINITY_DN132704_c0_g2_i5	-1.330968628	FC1	female	5.426700524	female
TRINITY_DN127136_c1_g1_i2	-1.330719415	FC1	female	0.834953343	female
TRINITY_DN124062_c0_g2_i1	-1.33041373	FC1	female	3.807382612	female
TRINITY_DN122871_c1_g3_i3	-1.329390259	FC1	female	5.62060745	female
TRINITY_DN123223_c0_g1_i2	-1.329345019	FC1	female	-1.253929277	female
TRINITY_DN111491_c0_g1_i1	-1.329327106	FC1	female	4.508143104	female
TRINITY_DN135220_c0_g4_i2	-1.329190211	FC1	female	3.553981049	female
TRINITY_DN18217_c1_g1_i1	-1.328487063	FC1	female	6.045125225	female
TRINITY_DN123323_c0_g4_i2	-1.328467392	FC1	female	2.186064325	female
TRINITY_DN132139_c6_g3_i1	-1.328457511	FC1	female	3.485632206	female
TRINITY_DN129598_c1_g2_i1	-1.32825057	FC1	female	4.008563046	female
TRINITY_DN127147_c0_g1_i2	-1.328177315	FC1	female	-0.818374877	female
TRINITY_DN122588_c2_g3_i1	-1.327873629	FC1	female	4.918466134	female
TRINITY_DN123244_c1_g1_i7	-1.327861148	FC1	female	-0.185706756	female
TRINITY_DN130104_c0_g3_i1	-1.327667509	FC1	female	1.827304252	female
TRINITY_DN127167_c3_g1_i2	-1.327625571	FC1	female	NA	female
TRINITY_DN118855_c1_g1_i1	-1.327476445	FC1	female	2.341950729	female
TRINITY_DN127727_c1_g2_i3	-1.327437838	FC1	female	4.038360712	female
TRINITY_DN126723_c3_g3_i1	-1.327276747	FC1	female	3.168830298	female
TRINITY_DN101180_c0_g1_i1	-1.327115895	FC1	female	1.302119393	female
TRINITY_DN123184_c1_g1_i1	-1.327105658	FC1	female	6.60589143	female
TRINITY_DN129737_c0_g1_i1	-1.326766758	FC1	female	0.684207235	female
TRINITY_DN122514_c0_g2_i1	-1.326378772	FC1	female	6.708169993	female
TRINITY_DN134636_c1_g1_i2	-1.326133669	FC1	female	3.777113466	female
TRINITY_DN124732_c1_g2_i1	-1.325577104	FC1	female	6.134193713	female
TRINITY_DN129757_c0_g1_i1	-1.325038926	FC1	female	5.202703081	female
TRINITY_DN111662_c0_g1_i1	-1.324567115	FC1	female	7.170288245	female
TRINITY_DN103565_c0_g1_i1	-1.323307785	FC1	female	6.277978319	female
TRINITY_DN134951_c5_g3_i1	-1.323294433	FC1	female	1.345577788	female
TRINITY_DN131823_c4_g5_i1	-1.323268705	FC1	female	3.666043169	female
TRINITY_DN131683_c0_g1_i1	-1.323101637	FC1	female	4.271111732	female
TRINITY_DN94325_c0_g2_i1	-1.322812321	FC1	female	3.433790501	female
TRINITY_DN129176_c3_g1_i3	-1.322462439	FC1	female	2.698471007	female
TRINITY_DN127991_c0_g2_i1	-1.322313831	FC1	female	1.37827312	female
TRINITY_DN130927_c0_g1_i5	-1.322116531	FC1	female	4.823103871	female
TRINITY_DN134462_c0_g2_i2	-1.322075	FC1	female	5.062819166	female
TRINITY_DN132364_c2_g1_i2	-1.322035424	FC1	female	1.601650639	female
TRINITY_DN65712_c0_g1_i1	-1.321854408	FC1	female	1.612947363	female
TRINITY_DN110778_c0_g1_i1	-1.321530678	FC1	female	5.29763869	female
TRINITY_DN123168_c0_g1_i1	-1.321269835	FC1	female	3.686857396	female
TRINITY_DN130699_c6_g2_i2	-1.321196333	FC1	female	5.833827611	female
TRINITY_DN127715_c1_g1_i1	-1.321007991	FC1	female	3.916735911	female
TRINITY_DN132991_c1_g4_i1	-1.321000873	FC1	female	3.896814015	female
TRINITY_DN117640_c0_g1_i2	-1.320820219	FC1	female	-0.146132269	female
TRINITY_DN122888_c0_g2_i6	-1.320767241	FC1	female	-0.373307737	female
TRINITY_DN129548_c4_g1_i1	-1.320541308	FC1	female	6.868096647	female
TRINITY_DN125105_c0_g1_i1	-1.320502153	FC1	female	3.444794962	female
TRINITY_DN109844_c0_g1_i1	-1.320498666	FC1	female	0.793484836	female
TRINITY_DN123557_c0_g2_i1	-1.319905476	FC1	female	2.933511704	female
TRINITY_DN132089_c3_g2_i1	-1.319744958	FC1	female	1.539055958	female
TRINITY_DN127922_c2_g1_i1	-1.319744566	FC1	female	0.632536246	female
TRINITY_DN126637_c2_g1_i2	-1.319371286	FC1	female	3.425820808	female
TRINITY_DN126723_c1_g1_i1	-1.319137095	FC1	female	5.384112049	female
TRINITY_DN128233_c1_g1_i1	-1.31890641	FC1	female	0.698047083	female
TRINITY_DN112152_c0_g2_i1	-1.31866416	FC1	female	4.493276746	female
TRINITY_DN109500_c0_g4_i1	-1.317800883	FC1	female	NA	female
TRINITY_DN111760_c0_g1_i1	-1.317468602	FC1	female	1.165939962	female
TRINITY_DN119780_c1_g3_i5	-1.316918983	FC1	female	5.402172094	female
TRINITY_DN131142_c1_g1_i2	-1.316409506	FC1	female	2.507836058	female
TRINITY_DN135692_c2_g2_i2	-1.316380688	FC1	female	3.271023245	female
TRINITY_DN131761_c0_g2_i1	-1.316351122	FC1	female	4.321117154	female
TRINITY_DN128575_c1_g2_i2	-1.31612459	FC1	female	3.903287702	female
TRINITY_DN134037_c0_g1_i3	-1.316052376	FC1	female	4.075519755	female
TRINITY_DN119171_c0_g1_i1	-1.315956966	FC1	female	1.61981128	female
TRINITY_DN124739_c1_g3_i5	-1.315844162	FC1	female	1.698572695	female
TRINITY_DN120688_c2_g1_i2	-1.315515249	FC1	female	6.027757947	female
TRINITY_DN125155_c0_g1_i1	-1.315502104	FC1	female	3.66368457	female
TRINITY_DN124361_c3_g3_i1	-1.315306928	FC1	female	3.457599303	female
TRINITY_DN120542_c0_g1_i1	-1.314642005	FC1	female	5.855061835	female
TRINITY_DN126577_c0_g1_i1	-1.314456122	FC1	female	6.471672718	female
TRINITY_DN88716_c0_g1_i1	-1.314368177	FC1	female	6.71574134	female
TRINITY_DN127707_c0_g1_i1	-1.314061429	FC1	female	5.089953891	female
TRINITY_DN122604_c0_g1_i1	-1.314059117	FC1	female	7.415321736	female
TRINITY_DN134346_c1_g2_i3	-1.313960187	FC1	female	4.807319151	female
TRINITY_DN120130_c0_g1_i3	-1.313679821	FC1	female	5.142531436	female
TRINITY_DN109586_c0_g1_i1	-1.313500979	FC1	female	5.9258613	female
TRINITY_DN123770_c0_g1_i3	-1.312882978	FC1	female	6.600419497	female
TRINITY_DN116401_c0_g1_i1	-1.312687889	FC1	female	5.527643073	female
TRINITY_DN124133_c1_g1_i1	-1.312231988	FC1	female	6.500327037	female
TRINITY_DN104428_c0_g1_i2	-1.311862547	FC1	female	4.115656359	female
TRINITY_DN123204_c8_g1_i1	-1.311713128	FC1	female	1.763580951	female
TRINITY_DN132180_c9_g6_i1	-1.311506102	FC1	female	2.88019408	female
TRINITY_DN116298_c0_g1_i2	-1.311147089	FC1	female	3.797219029	female
TRINITY_DN86565_c0_g1_i1	-1.30971729	FC1	female	4.498704977	female
TRINITY_DN113753_c1_g1_i1	-1.309247607	FC1	female	6.227534043	female
TRINITY_DN114358_c0_g2_i1	-1.308812318	FC1	female	1.314259636	female
TRINITY_DN80602_c0_g1_i1	-1.308672873	FC1	female	2.149076865	female
TRINITY_DN116210_c0_g1_i1	-1.308521534	FC1	female	7.782635761	female
TRINITY_DN132679_c2_g1_i1	-1.308312027	FC1	female	3.994630517	female
TRINITY_DN127536_c1_g1_i1	-1.308249133	FC1	female	6.072182444	female
TRINITY_DN130664_c0_g5_i3	-1.307614257	FC1	female	4.324868149	female
TRINITY_DN136670_c26_g1_i1	-1.307538341	FC1	female	4.547789176	female
TRINITY_DN119874_c0_g1_i1	-1.30734005	FC1	female	3.648189115	female
TRINITY_DN132182_c4_g1_i3	-1.307117309	FC1	female	0.291884214	female
TRINITY_DN130084_c0_g2_i2	-1.306786523	FC1	female	1.106475538	female
TRINITY_DN109619_c0_g1_i1	-1.306456141	FC1	female	4.748612445	female
TRINITY_DN131627_c0_g4_i1	-1.305397516	FC1	female	1.156011074	female
TRINITY_DN117318_c0_g1_i1	-1.30536418	FC1	female	3.650526786	female
TRINITY_DN135788_c4_g1_i1	-1.304127928	FC1	female	4.467008755	female
TRINITY_DN115194_c0_g1_i1	-1.304116988	FC1	female	6.639702262	female
TRINITY_DN110471_c0_g2_i1	-1.303781756	FC1	female	0.776792403	female
TRINITY_DN131719_c0_g1_i1	-1.303733691	FC1	female	2.476892688	female
TRINITY_DN136119_c4_g13_i9	-1.303566694	FC1	female	2.233110653	female
TRINITY_DN130505_c1_g1_i3	-1.303434752	FC1	female	5.004164962	female
TRINITY_DN96624_c0_g3_i2	-1.303365401	FC1	female	6.037677941	female
TRINITY_DN110288_c0_g1_i1	-1.302765103	FC1	female	0.74634517	female
TRINITY_DN134310_c5_g3_i1	-1.302550787	FC1	female	1.745356143	female
TRINITY_DN133927_c1_g1_i1	-1.302213655	FC1	female	6.872695427	female
TRINITY_DN180563_c0_g1_i1	-1.300961421	FC1	female	1.351344567	female
TRINITY_DN129176_c3_g2_i1	-1.300761327	FC1	female	2.61978107	female
TRINITY_DN126813_c1_g1_i1	-1.300735633	FC1	female	4.812049772	female
TRINITY_DN129120_c0_g6_i1	-1.300523101	FC1	female	1.498871675	female
TRINITY_DN116947_c0_g1_i1	-1.300271766	FC1	female	1.361477984	female
TRINITY_DN22957_c0_g2_i1	-1.300204505	FC1	female	5.521389514	female
TRINITY_DN133127_c3_g5_i1	-1.3001527	FC1	female	3.218660864	female
TRINITY_DN3191_c0_g1_i1	-1.299755003	FC1	female	1.506187953	female
TRINITY_DN128250_c4_g2_i1	-1.299381263	FC1	female	0.28698934	female
TRINITY_DN131011_c0_g1_i2	-1.299034927	FC1	female	1.767395291	female
TRINITY_DN128038_c2_g1_i1	-1.29895146	FC1	female	3.316859867	female
TRINITY_DN123525_c0_g1_i5	-1.298914422	FC1	female	2.863010118	female
TRINITY_DN133364_c2_g4_i1	-1.298766866	FC1	female	2.65428144	female
TRINITY_DN134224_c4_g1_i1	-1.298748026	FC1	female	2.731153792	female
TRINITY_DN109823_c0_g1_i2	-1.298568791	FC1	female	0.823156611	female
TRINITY_DN134771_c1_g1_i1	-1.29851802	FC1	female	4.632255321	female
TRINITY_DN128731_c5_g4_i1	-1.29838944	FC1	female	0.437370903	female
TRINITY_DN48650_c0_g2_i1	-1.298321252	FC1	female	2.70248314	female
TRINITY_DN110449_c0_g3_i1	-1.29780028	FC1	female	6.595463833	female
TRINITY_DN124616_c3_g3_i1	-1.297681556	FC1	female	2.516047122	female
TRINITY_DN124133_c1_g6_i3	-1.297613353	FC1	female	1.551874703	female
TRINITY_DN125459_c1_g1_i2	-1.297075039	FC1	female	1.56530059	female
TRINITY_DN135989_c3_g6_i1	-1.296897818	FC1	female	5.431341566	female
TRINITY_DN134515_c0_g1_i1	-1.29627068	FC1	female	5.510853881	female
TRINITY_DN128123_c2_g2_i2	-1.296116313	FC1	female	0.808374661	female
TRINITY_DN124029_c2_g1_i1	-1.295994506	FC1	female	1.09535422	female
TRINITY_DN126796_c0_g13_i2	-1.295885237	FC1	female	5.444587496	female
TRINITY_DN127900_c2_g3_i3	-1.295585121	FC1	female	2.979294843	female
TRINITY_DN132653_c3_g3_i1	-1.295456908	FC1	female	NA	female
TRINITY_DN127021_c5_g1_i1	-1.295370242	FC1	female	6.527292437	female
TRINITY_DN115448_c1_g1_i1	-1.295134553	FC1	female	1.893948871	female
TRINITY_DN110780_c0_g1_i2	-1.294938205	FC1	female	2.992822618	female
TRINITY_DN134374_c0_g2_i5	-1.294611832	FC1	female	4.619761108	female
TRINITY_DN120170_c0_g1_i2	-1.294496346	FC1	female	7.604042638	female
TRINITY_DN107371_c0_g1_i1	-1.294446346	FC1	female	1.408000986	female
TRINITY_DN135694_c0_g1_i2	-1.293992395	FC1	female	-0.374605249	female
TRINITY_DN112798_c0_g1_i1	-1.293849213	FC1	female	2.678950381	female
TRINITY_DN118306_c0_g1_i1	-1.293686092	FC1	female	4.090028921	female
TRINITY_DN128383_c2_g6_i6	-1.29336682	FC1	female	1.557185287	female
TRINITY_DN103196_c0_g1_i2	-1.293342179	FC1	female	6.733145552	female
TRINITY_DN129166_c0_g2_i7	-1.293140439	FC1	female	2.333352993	female
TRINITY_DN126605_c1_g1_i1	-1.292787175	FC1	female	1.308777904	female
TRINITY_DN127377_c4_g1_i1	-1.292027824	FC1	female	3.320382923	female
TRINITY_DN119647_c1_g1_i1	-1.291650429	FC1	female	3.003057034	female
TRINITY_DN132057_c3_g1_i9	-1.291411215	FC1	female	8.232270915	female
TRINITY_DN135128_c0_g3_i3	-1.291302427	FC1	female	3.387059537	female
TRINITY_DN126702_c2_g2_i1	-1.291198095	FC1	female	NA	female
TRINITY_DN127367_c4_g6_i1	-1.29100045	FC1	female	2.74976025	female
TRINITY_DN120706_c0_g1_i2	-1.290461055	FC1	female	4.635408282	female
TRINITY_DN133420_c3_g1_i1	-1.290002644	FC1	female	3.892861296	female
TRINITY_DN129334_c0_g3_i1	-1.289948537	FC1	female	3.761951502	female
TRINITY_DN127175_c5_g8_i1	-1.289543821	FC1	female	1.381705043	female
TRINITY_DN121580_c0_g2_i1	-1.289289781	FC1	female	1.451687156	female
TRINITY_DN127191_c6_g2_i1	-1.288887583	FC1	female	1.072472778	female
TRINITY_DN125950_c0_g5_i5	-1.288595112	FC1	female	-0.419693329	female
TRINITY_DN128399_c2_g5_i1	-1.288537519	FC1	female	3.963536261	female
TRINITY_DN126600_c0_g1_i1	-1.288393532	FC1	female	5.486864694	female
TRINITY_DN129505_c0_g2_i3	-1.288258595	FC1	female	3.820413756	female
TRINITY_DN121715_c0_g1_i1	-1.288184194	FC1	female	6.029541814	female
TRINITY_DN106780_c0_g1_i1	-1.288106872	FC1	female	1.508042554	female
TRINITY_DN125719_c4_g1_i2	-1.287723624	FC1	female	7.133209146	female
TRINITY_DN125156_c0_g2_i2	-1.287626973	FC1	female	5.826020598	female
TRINITY_DN131166_c2_g10_i1	-1.287379215	FC1	female	0.876299319	female
TRINITY_DN128135_c2_g4_i1	-1.28706755	FC1	female	5.995529777	female
TRINITY_DN133669_c1_g2_i6	-1.28655	FC1	female	5.090839953	female
TRINITY_DN119946_c0_g1_i2	-1.286298656	FC1	female	4.742596244	female
TRINITY_DN126786_c0_g1_i1	-1.286233254	FC1	female	4.381256604	female
TRINITY_DN129659_c2_g1_i2	-1.286030996	FC1	female	1.467779448	female
TRINITY_DN111338_c0_g1_i1	-1.285685359	FC1	female	6.346364965	female
TRINITY_DN131173_c4_g9_i4	-1.284886889	FC1	female	6.529464063	female
TRINITY_DN130046_c9_g8_i2	-1.283882396	FC1	female	2.002661094	female
TRINITY_DN132855_c1_g4_i1	-1.283619964	FC1	female	3.645132106	female
TRINITY_DN44030_c0_g1_i1	-1.283493052	FC1	female	0.079691991	female
TRINITY_DN124459_c0_g1_i1	-1.283416242	FC1	female	5.952462057	female
TRINITY_DN129237_c5_g5_i4	-1.283394751	FC1	female	2.919379754	female
TRINITY_DN128344_c4_g2_i1	-1.282936993	FC1	female	5.513095616	female
TRINITY_DN119049_c0_g1_i1	-1.282798341	FC1	female	-0.285181249	female
TRINITY_DN105777_c1_g1_i1	-1.28234214	FC1	female	3.043963471	female
TRINITY_DN122722_c0_g1_i2	-1.282088784	FC1	female	6.609352057	female
TRINITY_DN127553_c8_g1_i3	-1.281735387	FC1	female	1.656851987	female
TRINITY_DN129630_c3_g1_i1	-1.281347028	FC1	female	5.984351629	female
TRINITY_DN208442_c0_g1_i1	-1.281233002	FC1	female	4.093048747	female
TRINITY_DN110029_c0_g2_i1	-1.281174778	FC1	female	1.178221942	female
TRINITY_DN124784_c6_g4_i3	-1.280189486	FC1	female	2.88124677	female
TRINITY_DN133490_c0_g3_i3	-1.28006644	FC1	female	1.786127746	female
TRINITY_DN129787_c4_g1_i3	-1.279213731	FC1	female	5.91626064	female
TRINITY_DN128435_c1_g4_i3	-1.278988999	FC1	female	3.815477354	female
TRINITY_DN132703_c8_g1_i1	-1.278237839	FC1	female	3.205594581	female
TRINITY_DN101542_c0_g1_i1	-1.277621101	FC1	female	5.591820728	female
TRINITY_DN134941_c5_g5_i1	-1.27743993	FC1	female	5.083888536	female
TRINITY_DN134419_c0_g3_i4	-1.276481245	FC1	female	3.612529042	female
TRINITY_DN126027_c4_g1_i1	-1.276191923	FC1	female	3.068067118	female
TRINITY_DN128990_c0_g1_i3	-1.275988392	FC1	female	-1.40801789	female
TRINITY_DN121528_c0_g1_i2	-1.274561716	FC1	female	4.764020358	female
TRINITY_DN128458_c2_g2_i1	-1.274507658	FC1	female	3.90218265	female
TRINITY_DN118908_c1_g2_i2	-1.274343935	FC1	female	5.332863926	female
TRINITY_DN128099_c4_g7_i1	-1.273840397	FC1	female	1.121813812	female
TRINITY_DN131244_c1_g1_i2	-1.273738287	FC1	female	3.359915884	female
TRINITY_DN131838_c5_g1_i1	-1.273395074	FC1	female	5.460250388	female
TRINITY_DN120734_c0_g1_i2	-1.273382042	FC1	female	1.08751252	female
TRINITY_DN121241_c1_g1_i1	-1.273346	FC1	female	6.118314148	female
TRINITY_DN118574_c0_g2_i1	-1.273177821	FC1	female	6.389043293	female
TRINITY_DN128619_c4_g2_i1	-1.272694882	FC1	female	3.640573628	female
TRINITY_DN129548_c3_g1_i1	-1.272234377	FC1	female	3.505619224	female
TRINITY_DN134534_c6_g3_i2	-1.272151658	FC1	female	3.54964583	female
TRINITY_DN128365_c2_g2_i1	-1.270309415	FC1	female	3.347898279	female
TRINITY_DN133626_c2_g5_i1	-1.270194927	FC1	female	2.778375486	female
TRINITY_DN117842_c0_g1_i2	-1.270116848	FC1	female	0.454293779	female
TRINITY_DN135394_c4_g3_i1	-1.270010025	FC1	female	2.83720998	female
TRINITY_DN73171_c0_g1_i1	-1.269838967	FC1	female	7.068559754	female
TRINITY_DN124686_c2_g1_i1	-1.26979452	FC1	female	4.40677066	female
TRINITY_DN113356_c0_g2_i1	-1.269272041	FC1	female	5.808211562	female
TRINITY_DN113985_c0_g1_i1	-1.269212958	FC1	female	-1.269264915	female
TRINITY_DN131589_c8_g1_i1	-1.269091969	FC1	female	4.039731936	female
TRINITY_DN129702_c4_g2_i1	-1.268956246	FC1	female	5.206474809	female
TRINITY_DN121167_c3_g3_i1	-1.268578183	FC1	female	-0.90608612	female
TRINITY_DN47669_c0_g1_i1	-1.268498474	FC1	female	1.156457111	female
TRINITY_DN119258_c0_g2_i1	-1.268440275	FC1	female	6.800031657	female
TRINITY_DN119807_c0_g1_i4	-1.268409748	FC1	female	3.516279294	female
TRINITY_DN123250_c4_g2_i2	-1.268387794	FC1	female	4.498519109	female
TRINITY_DN133350_c2_g2_i3	-1.267934382	FC1	female	4.749102179	female
TRINITY_DN87865_c0_g1_i1	-1.267346885	FC1	female	6.640554538	female
TRINITY_DN126534_c2_g2_i1	-1.266937658	FC1	female	3.894366301	female
TRINITY_DN122476_c2_g2_i3	-1.266877051	FC1	female	5.548398331	female
TRINITY_DN126523_c5_g1_i1	-1.266739013	FC1	female	6.074892728	female
TRINITY_DN95622_c0_g1_i2	-1.266018536	FC1	female	1.805892953	female
TRINITY_DN131021_c0_g1_i1	-1.265387436	FC1	female	1.33932801	female
TRINITY_DN194375_c0_g1_i1	-1.265247117	FC1	female	NA	female
TRINITY_DN122754_c2_g2_i4	-1.26489281	FC1	female	2.493931618	female
TRINITY_DN123010_c0_g2_i1	-1.264890372	FC1	female	4.518401902	female
TRINITY_DN125028_c0_g1_i3	-1.264684574	FC1	female	5.429154858	female
TRINITY_DN130822_c0_g3_i1	-1.264398432	FC1	female	3.376773016	female
TRINITY_DN110750_c1_g2_i1	-1.264350327	FC1	female	7.21505731	female
TRINITY_DN126232_c4_g1_i2	-1.264099993	FC1	female	4.087014269	female
TRINITY_DN118969_c0_g1_i1	-1.264061983	FC1	female	3.568146932	female
TRINITY_DN129327_c0_g1_i2	-1.263885848	FC1	female	5.405210556	female
TRINITY_DN127064_c0_g2_i1	-1.263730748	FC1	female	1.853138553	female
TRINITY_DN123842_c8_g2_i6	-1.26321419	FC1	female	6.27510869	female
TRINITY_DN132442_c1_g1_i1	-1.263022918	FC1	female	1.095230263	female
TRINITY_DN133111_c7_g10_i1	-1.26300669	FC1	female	NA	female
TRINITY_DN129088_c5_g5_i2	-1.26256999	FC1	female	2.941767862	female
TRINITY_DN134149_c1_g8_i3	-1.262468143	FC1	female	3.4483393	female
TRINITY_DN78364_c0_g3_i1	-1.262424444	FC1	female	1.034895028	female
TRINITY_DN130225_c6_g1_i1	-1.261641604	FC1	female	6.410412292	female
TRINITY_DN116083_c0_g1_i6	-1.261465068	FC1	female	4.992179073	female
TRINITY_DN127238_c1_g1_i1	-1.261412621	FC1	female	6.310046347	female
TRINITY_DN117057_c0_g2_i1	-1.260942037	FC1	female	6.366359554	female
TRINITY_DN100638_c0_g2_i1	-1.260719512	FC1	female	6.862300187	female
TRINITY_DN117967_c0_g1_i1	-1.260316035	FC1	female	NA	female
TRINITY_DN132966_c0_g1_i2	-1.260230334	FC1	female	2.921392256	female
TRINITY_DN123978_c3_g1_i3	-1.260011901	FC1	female	3.563879845	female
TRINITY_DN134492_c1_g8_i1	-1.259870949	FC1	female	1.696750257	female
TRINITY_DN120970_c0_g1_i1	-1.259761901	FC1	female	-0.326623765	female
TRINITY_DN120950_c0_g1_i2	-1.258811546	FC1	female	6.33718259	female
TRINITY_DN135967_c0_g4_i2	-1.25850077	FC1	female	0.09123486	female
TRINITY_DN135722_c0_g1_i1	-1.258413792	FC1	female	3.598423035	female
TRINITY_DN117731_c0_g1_i1	-1.258239741	FC1	female	5.32471909	female
TRINITY_DN121090_c0_g1_i1	-1.257670593	FC1	female	1.661764059	female
TRINITY_DN122713_c0_g1_i3	-1.257540839	FC1	female	4.903411352	female
TRINITY_DN120311_c0_g2_i1	-1.257505735	FC1	female	6.08897827	female
TRINITY_DN120791_c0_g1_i2	-1.25696168	FC1	female	4.474287136	female
TRINITY_DN97012_c0_g2_i1	-1.256557312	FC1	female	1.362660208	female
TRINITY_DN131065_c3_g1_i1	-1.256256028	FC1	female	1.354539889	female
TRINITY_DN133593_c0_g1_i1	-1.256007302	FC1	female	4.950993348	female
TRINITY_DN125336_c0_g1_i7	-1.255978107	FC1	female	3.673499429	female
