gid	cutoff	co_sb	log2meanXY	group1
TRINITY_DN134190_c0_g1_i2	1	male	8.961766041	meanmale
TRINITY_DN134190_c0_g3_i2	1	male	11.92989591	meanmale
TRINITY_DN134193_c0_g1_i7	1	male	4.600578952	meanmale
TRINITY_DN134200_c0_g2_i1	1	male	11.20790211	meanmale
TRINITY_DN134204_c3_g1_i2	1	male	2.278379488	meanmale
TRINITY_DN134204_c5_g7_i1	1	male	4.944321283	meanmale
TRINITY_DN134214_c0_g1_i1	1	male	1.340335595	meanmale
TRINITY_DN134218_c2_g2_i1	7	male	13.20372678	meanmale
TRINITY_DN134219_c1_g1_i3	1	male	3.028764715	meanmale
TRINITY_DN134220_c0_g1_i1	1	male	-0.225892471	meanmale
TRINITY_DN134222_c0_g1_i1	1	male	0.847715115	meanmale
TRINITY_DN134232_c2_g1_i2	1	male	1.315639501	meanmale
TRINITY_DN134232_c2_g6_i2	1	male	1.963076204	meanmale
TRINITY_DN134233_c0_g1_i1	1	male	0.709295521	meanmale
TRINITY_DN134234_c5_g2_i1	1	male	3.467460141	meanmale
TRINITY_DN134235_c1_g1_i4	3	male	2.830994285	meanmale
TRINITY_DN134236_c2_g1_i1	1	male	2.596987885	meanmale
TRINITY_DN134240_c0_g1_i2	1	male	0.078563097	meanmale
TRINITY_DN134242_c3_g2_i1	3	male	4.255497349	meanmale
TRINITY_DN134243_c3_g3_i1	1	male	4.492239025	meanmale
TRINITY_DN134244_c0_g2_i4	1	male	2.286863681	meanmale
TRINITY_DN134248_c2_g1_i2	1	male	4.975224871	meanmale
TRINITY_DN134249_c3_g1_i1	1	male	2.589161493	meanmale
TRINITY_DN134256_c9_g3_i5	3	male	8.757768084	meanmale
TRINITY_DN134258_c0_g1_i2	1	male	2.305028442	meanmale
TRINITY_DN134258_c1_g1_i5	1	male	5.350835075	meanmale
TRINITY_DN134259_c8_g1_i1	1	male	3.104416236	meanmale
TRINITY_DN134264_c3_g4_i6	1	male	0.523645758	meanmale
TRINITY_DN134267_c0_g1_i6	1	male	1.069696963	meanmale
TRINITY_DN134276_c4_g5_i1	1	male	0.587431587	meanmale
TRINITY_DN134278_c1_g2_i2	1	male	2.399094361	meanmale
TRINITY_DN134283_c1_g2_i1	5	male	3.26864203	meanmale
TRINITY_DN134284_c1_g8_i2	5	male	3.771425322	meanmale
TRINITY_DN134285_c4_g1_i1	1	male	3.364865238	meanmale
TRINITY_DN134288_c4_g9_i1	1	male	4.438787323	meanmale
TRINITY_DN134291_c0_g1_i1	7	male	3.339535263	meanmale
TRINITY_DN134298_c3_g1_i1	1	male	1.584233405	meanmale
TRINITY_DN134299_c0_g1_i2	1	male	4.627336455	meanmale
TRINITY_DN134301_c2_g10_i2	3	male	4.649862747	meanmale
TRINITY_DN134301_c2_g2_i2	1	male	4.752056724	meanmale
TRINITY_DN134302_c0_g4_i2	1	male	1.707281029	meanmale
TRINITY_DN134307_c0_g2_i2	1	male	10.3917348	meanmale
TRINITY_DN134309_c1_g3_i5	1	male	1.846710361	meanmale
TRINITY_DN134321_c0_g1_i2	1	male	6.147867177	meanmale
TRINITY_DN134329_c0_g2_i2	3	male	-1.027881335	meanmale
TRINITY_DN134334_c0_g1_i2	1	male	4.219949448	meanmale
TRINITY_DN134342_c3_g2_i1	1	male	0.03202006	meanmale
TRINITY_DN134347_c8_g2_i2	5	male	1.748771544	meanmale
TRINITY_DN134350_c0_g1_i2	1	male	1.824774223	meanmale
TRINITY_DN134352_c1_g2_i1	1	male	3.265483512	meanmale
TRINITY_DN134355_c0_g2_i1	1	male	2.817436739	meanmale
TRINITY_DN134356_c5_g1_i1	1	male	2.46295124	meanmale
TRINITY_DN134357_c5_g3_i5	1	male	-0.258932685	meanmale
TRINITY_DN134362_c2_g1_i6	1	male	4.485439432	meanmale
TRINITY_DN134364_c0_g1_i2	1	male	3.586551976	meanmale
TRINITY_DN134366_c2_g3_i4	1	male	4.914244822	meanmale
TRINITY_DN134367_c0_g2_i2	3	male	2.223995772	meanmale
TRINITY_DN134368_c1_g1_i1	1	male	3.445863082	meanmale
TRINITY_DN134368_c1_g3_i1	1	male	1.251357585	meanmale
TRINITY_DN134375_c0_g1_i1	1	male	6.775304739	meanmale
TRINITY_DN134376_c1_g1_i12	1	male	3.755368932	meanmale
TRINITY_DN134382_c1_g1_i1	1	male	4.141794428	meanmale
TRINITY_DN134383_c0_g1_i1	1	male	11.51826214	meanmale
TRINITY_DN134383_c0_g2_i1	1	male	12.06495267	meanmale
TRINITY_DN134386_c0_g13_i1	7	male	1.535707693	meanmale
TRINITY_DN134386_c0_g17_i1	1	male	0.862413508	meanmale
TRINITY_DN134386_c0_g20_i12	1	male	4.002293947	meanmale
TRINITY_DN134386_c0_g21_i1	1	male	3.752291254	meanmale
TRINITY_DN134386_c0_g4_i1	3	male	1.088430369	meanmale
TRINITY_DN134386_c0_g6_i1	1	male	3.543234875	meanmale
TRINITY_DN134386_c0_g9_i1	1	male	2.902808165	meanmale
TRINITY_DN134391_c1_g4_i4	1	male	2.489497815	meanmale
TRINITY_DN134401_c0_g2_i1	1	male	0.967053072	meanmale
TRINITY_DN134408_c0_g2_i2	1	male	5.639089256	meanmale
TRINITY_DN134409_c0_g8_i5	1	male	0.85187965	meanmale
TRINITY_DN134415_c0_g1_i7	5	male	0.93825452	meanmale
TRINITY_DN134419_c0_g2_i4	1	male	1.123088829	meanmale
TRINITY_DN134429_c4_g1_i2	1	male	0.501102685	meanmale
TRINITY_DN134433_c3_g1_i1	1	male	3.020936941	meanmale
TRINITY_DN134435_c0_g1_i1	1	male	0.836673033	meanmale
TRINITY_DN134436_c0_g1_i2	1	male	4.666487224	meanmale
TRINITY_DN134440_c3_g5_i1	3	male	4.527917264	meanmale
TRINITY_DN134440_c4_g1_i1	3	male	5.049306427	meanmale
TRINITY_DN134443_c3_g1_i1	1	male	-1.823070374	meanmale
TRINITY_DN134448_c0_g1_i2	1	male	2.413723939	meanmale
TRINITY_DN134450_c5_g1_i2	1	male	0.193958598	meanmale
TRINITY_DN134451_c0_g1_i4	1	male	-0.447513607	meanmale
TRINITY_DN134453_c1_g1_i1	1	male	2.569453179	meanmale
TRINITY_DN134454_c0_g2_i4	1	male	2.599203731	meanmale
TRINITY_DN134462_c0_g1_i2	3	male	-0.399345297	meanmale
TRINITY_DN134464_c3_g5_i7	1	male	3.793544508	meanmale
TRINITY_DN134468_c2_g4_i3	3	male	3.596401229	meanmale
TRINITY_DN134473_c6_g1_i1	1	male	0.382267028	meanmale
TRINITY_DN134477_c2_g14_i3	1	male	6.745019507	meanmale
TRINITY_DN134478_c5_g1_i1	1	male	7.909208876	meanmale
TRINITY_DN134478_c6_g1_i2	3	male	0.118441443	meanmale
TRINITY_DN134479_c1_g1_i1	5	male	1.458023546	meanmale
TRINITY_DN134482_c0_g4_i3	3	male	1.802195066	meanmale
TRINITY_DN134483_c0_g1_i1	1	male	2.298823825	meanmale
TRINITY_DN134491_c2_g1_i1	1	male	3.742166589	meanmale
TRINITY_DN134491_c2_g2_i1	1	male	3.561524786	meanmale
TRINITY_DN134491_c2_g4_i1	1	male	3.898872969	meanmale
TRINITY_DN134492_c0_g1_i3	1	male	1.82923756	meanmale
TRINITY_DN134492_c1_g2_i1	1	male	4.480775804	meanmale
TRINITY_DN134496_c7_g3_i3	3	male	0.530865048	meanmale
TRINITY_DN134497_c1_g1_i8	3	male	3.447192874	meanmale
TRINITY_DN134497_c1_g2_i4	1	male	3.32227818	meanmale
TRINITY_DN134499_c1_g3_i1	1	male	0.670556263	meanmale
TRINITY_DN134505_c1_g2_i1	1	male	1.808809016	meanmale
TRINITY_DN134505_c1_g8_i1	1	male	3.057710882	meanmale
TRINITY_DN134507_c0_g7_i2	1	male	1.524117604	meanmale
TRINITY_DN134511_c2_g1_i4	3	male	6.003828034	meanmale
TRINITY_DN134512_c2_g1_i1	1	male	0.980265871	meanmale
TRINITY_DN134513_c3_g2_i4	1	male	1.259603859	meanmale
TRINITY_DN134517_c0_g2_i5	1	male	0.193894583	meanmale
TRINITY_DN134522_c5_g1_i1	1	male	1.569486305	meanmale
TRINITY_DN134522_c7_g1_i3	1	male	2.866810266	meanmale
TRINITY_DN134523_c0_g1_i3	1	male	5.336793592	meanmale
TRINITY_DN134523_c0_g2_i1	1	male	4.33351075	meanmale
TRINITY_DN134524_c3_g1_i2	1	male	0.501593513	meanmale
TRINITY_DN134525_c1_g1_i1	1	male	2.323923023	meanmale
TRINITY_DN134528_c5_g1_i2	1	male	4.159734218	meanmale
TRINITY_DN134536_c0_g1_i1	3	male	2.431071018	meanmale
TRINITY_DN134536_c0_g2_i3	3	male	2.190948352	meanmale
TRINITY_DN134536_c1_g6_i3	1	male	1.419233187	meanmale
TRINITY_DN134537_c3_g3_i1	5	male	3.982544059	meanmale
TRINITY_DN134541_c3_g8_i1	1	male	2.574762696	meanmale
TRINITY_DN134544_c0_g1_i1	1	male	2.964024319	meanmale
TRINITY_DN134544_c1_g1_i1	1	male	3.041138015	meanmale
TRINITY_DN134544_c1_g2_i1	1	male	3.212415593	meanmale
TRINITY_DN134544_c1_g3_i1	1	male	4.568835731	meanmale
TRINITY_DN134544_c1_g6_i6	1	male	3.666437585	meanmale
TRINITY_DN134545_c0_g4_i2	1	male	5.234285132	meanmale
TRINITY_DN134554_c4_g1_i4	1	male	0.737384211	meanmale
TRINITY_DN134554_c4_g2_i1	3	male	0.080322782	meanmale
TRINITY_DN134558_c0_g3_i3	1	male	3.608004735	meanmale
TRINITY_DN134560_c13_g1_i3	1	male	1.05941312	meanmale
TRINITY_DN134560_c5_g1_i1	1	male	4.900640858	meanmale
TRINITY_DN134563_c5_g8_i1	1	male	0.237034416	meanmale
TRINITY_DN134566_c3_g2_i5	3	male	2.998249194	meanmale
TRINITY_DN134567_c2_g2_i1	1	male	0.313250824	meanmale
TRINITY_DN134569_c1_g2_i6	5	male	1.923963549	meanmale
TRINITY_DN134570_c1_g1_i5	1	male	6.075938732	meanmale
TRINITY_DN134570_c2_g1_i3	1	male	2.557047283	meanmale
TRINITY_DN134572_c0_g1_i2	7	male	1.361644583	meanmale
TRINITY_DN134573_c5_g1_i3	1	male	3.501784836	meanmale
TRINITY_DN134574_c1_g1_i2	1	male	6.44943495	meanmale
TRINITY_DN134578_c0_g2_i7	5	male	1.266254627	meanmale
TRINITY_DN134583_c2_g1_i1	1	male	3.994435647	meanmale
TRINITY_DN134583_c2_g2_i1	1	male	1.566315738	meanmale
TRINITY_DN134589_c1_g1_i1	3	male	1.58242629	meanmale
TRINITY_DN134596_c7_g1_i2	1	male	2.555686853	meanmale
TRINITY_DN134600_c3_g1_i1	1	male	1.713079476	meanmale
TRINITY_DN134600_c6_g3_i2	3	male	1.612694431	meanmale
TRINITY_DN134601_c0_g1_i2	1	male	3.576721027	meanmale
TRINITY_DN134602_c2_g3_i2	1	male	5.552360236	meanmale
TRINITY_DN134605_c4_g4_i2	1	male	12.84422145	meanmale
TRINITY_DN134610_c3_g1_i4	1	male	7.27151899	meanmale
TRINITY_DN134613_c4_g1_i1	1	male	1.069374499	meanmale
TRINITY_DN134622_c7_g4_i3	3	male	6.43836487	meanmale
TRINITY_DN134623_c0_g1_i4	1	male	1.932159468	meanmale
TRINITY_DN134627_c4_g1_i6	1	male	2.816559744	meanmale
TRINITY_DN134628_c0_g1_i9	1	male	5.447443892	meanmale
TRINITY_DN134633_c0_g4_i6	3	male	0.792043603	meanmale
TRINITY_DN134643_c6_g3_i4	1	male	3.657456318	meanmale
TRINITY_DN134644_c0_g1_i1	1	male	3.534725967	meanmale
TRINITY_DN134644_c0_g4_i6	1	male	2.714394473	meanmale
TRINITY_DN134645_c1_g1_i2	1	male	-0.085040741	meanmale
TRINITY_DN134661_c0_g1_i3	1	male	-0.647968058	meanmale
TRINITY_DN134671_c0_g1_i1	3	male	5.439598851	meanmale
TRINITY_DN134673_c0_g1_i5	1	male	4.354527162	meanmale
TRINITY_DN134673_c2_g1_i3	1	male	3.475959648	meanmale
TRINITY_DN134679_c1_g1_i1	3	male	2.422861748	meanmale
TRINITY_DN134689_c2_g1_i2	3	male	2.695273408	meanmale
TRINITY_DN134697_c0_g1_i2	1	male	4.96484886	meanmale
TRINITY_DN134699_c6_g1_i1	1	male	-0.166282292	meanmale
TRINITY_DN134704_c1_g4_i2	1	male	1.311898676	meanmale
TRINITY_DN134707_c0_g6_i1	1	male	11.27293293	meanmale
TRINITY_DN134709_c0_g1_i1	3	male	3.810119042	meanmale
TRINITY_DN134710_c3_g1_i3	3	male	7.98754509	meanmale
TRINITY_DN134711_c4_g1_i1	1	male	3.224927878	meanmale
TRINITY_DN134721_c5_g1_i1	1	male	5.25432038	meanmale
TRINITY_DN134721_c9_g3_i2	1	male	2.27779991	meanmale
TRINITY_DN134731_c1_g3_i5	1	male	3.229282094	meanmale
TRINITY_DN134734_c2_g1_i3	1	male	1.670936183	meanmale
TRINITY_DN134735_c4_g3_i1	1	male	3.574331196	meanmale
TRINITY_DN134736_c2_g3_i1	1	male	1.100758297	meanmale
TRINITY_DN134738_c1_g2_i2	1	male	1.642457342	meanmale
TRINITY_DN134739_c6_g2_i2	1	male	4.016035763	meanmale
TRINITY_DN134742_c0_g4_i1	1	male	7.603063828	meanmale
TRINITY_DN134745_c0_g1_i4	1	male	12.09971592	meanmale
TRINITY_DN134746_c1_g7_i4	1	male	2.775217069	meanmale
TRINITY_DN134748_c4_g1_i1	1	male	2.164424944	meanmale
TRINITY_DN134748_c9_g1_i2	1	male	3.241997362	meanmale
TRINITY_DN134751_c2_g1_i2	1	male	11.49417202	meanmale
TRINITY_DN134753_c4_g11_i1	7	male	2.124813873	meanmale
TRINITY_DN134753_c4_g2_i1	3	male	2.387668075	meanmale
TRINITY_DN134753_c4_g3_i2	3	male	1.308440998	meanmale
TRINITY_DN134753_c4_g4_i1	3	male	3.950557886	meanmale
TRINITY_DN134753_c4_g8_i1	1	male	3.848044181	meanmale
TRINITY_DN134758_c1_g1_i3	1	male	4.690745505	meanmale
TRINITY_DN134767_c1_g1_i3	1	male	2.959236402	meanmale
TRINITY_DN134769_c1_g3_i1	1	male	1.978338897	meanmale
TRINITY_DN134769_c2_g4_i1	1	male	9.954340506	meanmale
TRINITY_DN134770_c2_g2_i4	1	male	10.37898675	meanmale
TRINITY_DN134771_c0_g1_i2	1	male	3.301074275	meanmale
TRINITY_DN134772_c1_g1_i2	1	male	4.740956251	meanmale
TRINITY_DN134775_c0_g1_i1	5	male	2.044955042	meanmale
TRINITY_DN134776_c2_g1_i1	1	male	1.790300381	meanmale
TRINITY_DN134777_c1_g3_i3	1	male	2.177983128	meanmale
TRINITY_DN134783_c1_g2_i3	1	male	2.699187708	meanmale
TRINITY_DN134788_c5_g1_i10	1	male	2.53997386	meanmale
TRINITY_DN134791_c10_g1_i1	1	male	1.295570036	meanmale
TRINITY_DN134791_c3_g2_i1	1	male	4.888990561	meanmale
TRINITY_DN134792_c8_g5_i4	1	male	1.725045555	meanmale
TRINITY_DN134794_c2_g2_i1	1	male	2.653308711	meanmale
TRINITY_DN134800_c11_g1_i1	1	male	1.100690991	meanmale
TRINITY_DN134800_c12_g2_i2	1	male	7.365729121	meanmale
TRINITY_DN134810_c1_g7_i2	1	male	3.278008766	meanmale
TRINITY_DN134813_c2_g2_i7	1	male	3.492084632	meanmale
TRINITY_DN134813_c2_g3_i6	1	male	1.7516647	meanmale
TRINITY_DN134821_c2_g1_i3	1	male	1.7739867	meanmale
TRINITY_DN134825_c4_g2_i3	1	male	5.493696498	meanmale
TRINITY_DN134827_c1_g8_i1	1	male	9.886509624	meanmale
TRINITY_DN134828_c1_g2_i2	1	male	0.71228463	meanmale
TRINITY_DN134830_c12_g11_i1	1	male	1.507129174	meanmale
TRINITY_DN134830_c12_g5_i1	1	male	2.500460482	meanmale
TRINITY_DN134830_c12_g8_i1	1	male	4.31649848	meanmale
TRINITY_DN134830_c12_g9_i1	5	male	2.424709735	meanmale
TRINITY_DN134834_c0_g6_i6	1	male	1.885714469	meanmale
TRINITY_DN134837_c3_g3_i1	1	male	2.07164147	meanmale
TRINITY_DN134837_c3_g4_i1	1	male	3.910069038	meanmale
TRINITY_DN134842_c3_g1_i1	1	male	3.592831617	meanmale
TRINITY_DN134847_c0_g2_i1	1	male	5.312911066	meanmale
TRINITY_DN134848_c4_g3_i2	1	male	3.315159207	meanmale
TRINITY_DN134852_c1_g1_i1	1	male	4.638501635	meanmale
TRINITY_DN134853_c3_g2_i1	1	male	2.435210051	meanmale
TRINITY_DN134853_c4_g2_i3	1	male	6.1401608	meanmale
TRINITY_DN134861_c0_g2_i2	1	male	4.696190057	meanmale
TRINITY_DN134865_c1_g1_i8	1	male	3.503877589	meanmale
TRINITY_DN134869_c4_g1_i4	1	male	2.397706428	meanmale
TRINITY_DN134871_c1_g2_i1	1	male	1.588641623	meanmale
TRINITY_DN134874_c0_g2_i5	1	male	3.253295554	meanmale
TRINITY_DN134879_c1_g11_i1	1	male	2.072047028	meanmale
TRINITY_DN134881_c2_g1_i3	3	male	5.445518101	meanmale
TRINITY_DN134881_c2_g3_i1	3	male	6.643089308	meanmale
TRINITY_DN134894_c0_g1_i1	1	male	5.015821956	meanmale
TRINITY_DN134895_c0_g1_i3	1	male	4.603786633	meanmale
TRINITY_DN134898_c1_g6_i3	1	male	2.940137982	meanmale
TRINITY_DN134898_c1_g7_i3	3	male	2.433399487	meanmale
TRINITY_DN134898_c1_g8_i1	3	male	2.757680041	meanmale
TRINITY_DN134900_c6_g1_i1	1	male	1.588681175	meanmale
TRINITY_DN134900_c6_g3_i2	3	male	5.516235327	meanmale
TRINITY_DN134910_c0_g3_i1	1	male	6.110880843	meanmale
TRINITY_DN134911_c5_g1_i2	1	male	0.943847105	meanmale
TRINITY_DN134918_c3_g1_i1	1	male	2.336448734	meanmale
TRINITY_DN134922_c2_g1_i1	1	male	4.264216869	meanmale
TRINITY_DN134922_c4_g1_i5	1	male	4.719465694	meanmale
TRINITY_DN134929_c0_g2_i1	1	male	12.02927954	meanmale
TRINITY_DN134929_c0_g5_i1	1	male	9.815116913	meanmale
TRINITY_DN134931_c2_g3_i1	3	male	2.302484298	meanmale
TRINITY_DN134944_c1_g1_i4	1	male	3.496901783	meanmale
TRINITY_DN134946_c10_g1_i5	3	male	0.883987481	meanmale
TRINITY_DN134946_c8_g2_i4	1	male	1.607584386	meanmale
TRINITY_DN134947_c0_g1_i3	3	male	1.37730703	meanmale
TRINITY_DN134948_c4_g1_i1	3	male	2.47591535	meanmale
TRINITY_DN134948_c4_g3_i1	5	male	3.010924513	meanmale
TRINITY_DN134948_c4_g7_i1	3	male	1.036659474	meanmale
TRINITY_DN134960_c2_g1_i1	1	male	3.322099357	meanmale
TRINITY_DN134962_c1_g1_i5	1	male	0.631726384	meanmale
TRINITY_DN134970_c0_g1_i1	1	male	3.275043976	meanmale
TRINITY_DN134973_c0_g4_i1	1	male	13.2014261	meanmale
TRINITY_DN134974_c0_g1_i1	1	male	2.044868335	meanmale
TRINITY_DN134983_c5_g7_i2	1	male	9.188702328	meanmale
TRINITY_DN134986_c0_g2_i3	1	male	3.603563251	meanmale
TRINITY_DN134988_c7_g3_i5	1	male	0.151840308	meanmale
TRINITY_DN134991_c5_g1_i1	1	male	4.315682028	meanmale
TRINITY_DN134993_c0_g1_i5	1	male	0.30244504	meanmale
TRINITY_DN134995_c0_g1_i1	5	male	-0.462338942	meanmale
TRINITY_DN134996_c1_g2_i1	1	male	3.955804277	meanmale
TRINITY_DN134997_c1_g4_i1	1	male	3.401659626	meanmale
TRINITY_DN134999_c0_g1_i1	1	male	3.064854923	meanmale
TRINITY_DN135005_c2_g1_i2	1	male	1.798307178	meanmale
TRINITY_DN135007_c3_g4_i1	1	male	1.596598724	meanmale
TRINITY_DN135008_c3_g1_i1	1	male	0.320537242	meanmale
TRINITY_DN135017_c0_g1_i3	1	male	4.640735279	meanmale
TRINITY_DN135017_c0_g2_i3	1	male	4.529410415	meanmale
TRINITY_DN135023_c0_g1_i4	1	male	4.232881821	meanmale
TRINITY_DN135024_c5_g2_i2	3	male	6.771576685	meanmale
TRINITY_DN135024_c6_g2_i7	1	male	1.818248736	meanmale
TRINITY_DN135030_c0_g1_i3	1	male	0.812852651	meanmale
TRINITY_DN135031_c1_g1_i1	3	male	1.4774695	meanmale
TRINITY_DN135034_c4_g2_i1	1	male	5.348758569	meanmale
TRINITY_DN135035_c1_g2_i1	1	male	2.180544634	meanmale
TRINITY_DN135049_c6_g1_i2	3	male	9.272582119	meanmale
TRINITY_DN135065_c0_g1_i7	3	male	3.398984439	meanmale
TRINITY_DN135066_c3_g1_i4	1	male	3.108073124	meanmale
TRINITY_DN135066_c4_g2_i1	3	male	3.911637852	meanmale
TRINITY_DN135072_c3_g6_i1	3	male	1.913243581	meanmale
TRINITY_DN135072_c5_g3_i6	1	male	1.578797302	meanmale
TRINITY_DN135074_c0_g3_i1	1	male	0.89049423	meanmale
TRINITY_DN135076_c4_g3_i1	5	male	3.021707181	meanmale
TRINITY_DN135078_c4_g6_i2	3	male	6.246306293	meanmale
TRINITY_DN135079_c1_g4_i4	1	male	5.871461941	meanmale
TRINITY_DN135083_c1_g1_i1	3	male	3.997017253	meanmale
TRINITY_DN135085_c0_g5_i1	5	male	5.35115079	meanmale
TRINITY_DN135090_c2_g7_i2	1	male	2.53597139	meanmale
TRINITY_DN135090_c3_g1_i7	1	male	4.826725319	meanmale
TRINITY_DN135096_c3_g2_i1	1	male	6.733131178	meanmale
TRINITY_DN135099_c2_g1_i1	1	male	0.11694106	meanmale
TRINITY_DN135100_c1_g8_i1	1	male	5.914788443	meanmale
TRINITY_DN135100_c2_g2_i4	1	male	8.948599007	meanmale
TRINITY_DN135100_c2_g4_i1	1	male	7.249362904	meanmale
TRINITY_DN135104_c0_g1_i2	1	male	1.064278591	meanmale
TRINITY_DN135113_c7_g6_i1	1	male	2.541489038	meanmale
TRINITY_DN135116_c3_g2_i1	1	male	9.049254577	meanmale
TRINITY_DN135119_c0_g1_i1	1	male	0.243301924	meanmale
TRINITY_DN135126_c4_g1_i1	1	male	14.26027927	meanmale
TRINITY_DN135127_c7_g1_i2	1	male	3.143022735	meanmale
TRINITY_DN135127_c9_g2_i1	3	male	2.795030833	meanmale
TRINITY_DN135129_c1_g2_i6	1	male	3.033906172	meanmale
TRINITY_DN135139_c3_g1_i2	1	male	0.170711622	meanmale
TRINITY_DN135139_c5_g1_i4	1	male	1.128144907	meanmale
TRINITY_DN135141_c0_g2_i1	1	male	1.942351753	meanmale
TRINITY_DN135141_c0_g3_i1	1	male	2.993996979	meanmale
TRINITY_DN135147_c4_g1_i1	3	male	3.465371338	meanmale
TRINITY_DN135150_c3_g5_i2	5	male	2.867062239	meanmale
TRINITY_DN135152_c5_g1_i2	1	male	0.959888494	meanmale
TRINITY_DN135153_c3_g2_i4	3	male	0.7111706	meanmale
TRINITY_DN135161_c0_g1_i1	5	male	5.316147759	meanmale
TRINITY_DN135161_c1_g2_i7	5	male	3.109133929	meanmale
TRINITY_DN135164_c2_g1_i3	1	male	3.149836672	meanmale
TRINITY_DN135170_c0_g1_i1	1	male	0.452191622	meanmale
TRINITY_DN135174_c1_g2_i8	1	male	4.452180992	meanmale
TRINITY_DN135177_c0_g2_i3	1	male	1.524460661	meanmale
TRINITY_DN135178_c0_g14_i1	1	male	3.484451331	meanmale
TRINITY_DN135178_c0_g17_i1	1	male	2.938349672	meanmale
TRINITY_DN135181_c2_g2_i6	1	male	-0.592269928	meanmale
TRINITY_DN135185_c0_g4_i1	1	male	3.940652097	meanmale
TRINITY_DN135186_c0_g4_i2	1	male	2.196733842	meanmale
TRINITY_DN135202_c0_g2_i3	3	male	0.937456045	meanmale
TRINITY_DN135204_c3_g5_i3	1	male	3.984320541	meanmale
TRINITY_DN135209_c6_g1_i3	1	male	2.930086108	meanmale
TRINITY_DN135210_c0_g1_i2	1	male	2.176100815	meanmale
TRINITY_DN135213_c4_g2_i1	1	male	7.561439671	meanmale
TRINITY_DN135214_c3_g3_i1	1	male	0.0472071	meanmale
TRINITY_DN135214_c3_g4_i1	1	male	0.100721313	meanmale
TRINITY_DN135222_c1_g2_i1	1	male	4.332601088	meanmale
TRINITY_DN135223_c2_g3_i2	3	male	4.861270543	meanmale
TRINITY_DN135223_c2_g4_i1	3	male	4.659965336	meanmale
TRINITY_DN135226_c0_g2_i1	1	male	0.695211517	meanmale
TRINITY_DN135228_c1_g1_i1	1	male	0.341840112	meanmale
TRINITY_DN135229_c0_g1_i3	1	male	1.323248125	meanmale
TRINITY_DN135233_c0_g1_i2	1	male	0.068048264	meanmale
TRINITY_DN135234_c3_g3_i2	1	male	6.760229881	meanmale
TRINITY_DN135235_c0_g1_i2	1	male	4.952997075	meanmale
TRINITY_DN135244_c0_g1_i9	1	male	2.908790033	meanmale
TRINITY_DN135249_c0_g2_i1	1	male	5.24706531	meanmale
TRINITY_DN135250_c0_g4_i1	1	male	2.933510528	meanmale
TRINITY_DN135251_c0_g1_i2	1	male	0.731475089	meanmale
TRINITY_DN135254_c1_g2_i5	3	male	5.81320207	meanmale
TRINITY_DN135259_c1_g4_i2	1	male	3.835920431	meanmale
TRINITY_DN135271_c0_g2_i2	1	male	1.002828092	meanmale
TRINITY_DN135272_c6_g2_i2	1	male	3.24226988	meanmale
TRINITY_DN135279_c6_g1_i1	1	male	3.14478155	meanmale
TRINITY_DN135279_c6_g2_i1	1	male	3.840036584	meanmale
TRINITY_DN135279_c9_g1_i1	5	male	3.770346473	meanmale
TRINITY_DN135280_c2_g1_i9	1	male	6.896087504	meanmale
TRINITY_DN135280_c2_g2_i1	1	male	6.366386958	meanmale
TRINITY_DN135280_c3_g3_i1	1	male	3.487622523	meanmale
TRINITY_DN135281_c7_g1_i2	1	male	-0.037780672	meanmale
TRINITY_DN135287_c3_g2_i2	1	male	1.045053998	meanmale
TRINITY_DN135293_c3_g1_i9	1	male	5.335024306	meanmale
TRINITY_DN135294_c0_g1_i1	1	male	2.41380574	meanmale
TRINITY_DN135299_c1_g17_i1	1	male	5.001964258	meanmale
TRINITY_DN135301_c11_g2_i1	1	male	1.254429946	meanmale
TRINITY_DN135308_c1_g1_i1	1	male	2.619250722	meanmale
TRINITY_DN135318_c2_g1_i19	1	male	10.79283017	meanmale
TRINITY_DN135318_c2_g2_i1	1	male	1.88355261	meanmale
TRINITY_DN135325_c0_g2_i6	7	male	5.484515279	meanmale
TRINITY_DN135335_c1_g1_i1	1	male	1.095190607	meanmale
TRINITY_DN135336_c6_g3_i3	1	male	1.877432059	meanmale
TRINITY_DN135340_c5_g4_i2	1	male	1.001303208	meanmale
TRINITY_DN135347_c3_g1_i2	1	male	6.158660039	meanmale
TRINITY_DN135351_c2_g1_i2	1	male	1.346293985	meanmale
TRINITY_DN135357_c2_g1_i1	1	male	0.808495748	meanmale
TRINITY_DN135363_c1_g2_i1	1	male	3.429922765	meanmale
TRINITY_DN135364_c0_g4_i2	1	male	1.699592646	meanmale
TRINITY_DN135365_c5_g2_i5	7	male	1.827043218	meanmale
TRINITY_DN135370_c2_g7_i1	1	male	2.845201152	meanmale
TRINITY_DN135373_c0_g1_i8	1	male	3.022916688	meanmale
TRINITY_DN135376_c5_g3_i2	3	male	3.267042186	meanmale
TRINITY_DN135384_c2_g1_i2	1	male	5.165649855	meanmale
TRINITY_DN135387_c1_g1_i1	3	male	3.946093298	meanmale
TRINITY_DN135387_c2_g1_i1	1	male	2.216335685	meanmale
TRINITY_DN135387_c2_g2_i2	1	male	3.848793819	meanmale
TRINITY_DN135389_c6_g1_i1	1	male	3.159313791	meanmale
TRINITY_DN135397_c0_g2_i3	1	male	2.8179565	meanmale
TRINITY_DN135397_c0_g3_i2	3	male	1.598731424	meanmale
