gid	sex	bias
14.52587532	meanfemale	unbias
10.65774461	meanfemale	unbias
24.0868044	meanfemale	unbias
22.44873927	meanfemale	unbias
13.87956364	meanfemale	unbias
11.53516445	meanfemale	unbias
14.93223073	meanfemale	unbias
8.486150991	meanfemale	unbias
-8.547078639	meanfemale	unbias
32.74547944	meanfemale	unbias
28.73852923	meanfemale	unbias
37.96804173	meanfemale	unbias
4.76820924	meanfemale	unbias
17.58700686	meanfemale	unbias
15.46127331	meanfemale	unbias
25.62703	meanfemale	unbias
8.220660335	meanfemale	unbias
11.83615337	meanfemale	unbias
14.05590243	meanfemale	unbias
10.0694934	meanfemale	unbias
-4.634822128	meanfemale	unbias
26.64967591	meanfemale	unbias
13.40870035	meanfemale	unbias
-5.541514985	meanfemale	unbias
2.916620389	meanfemale	unbias
9.68318008	meanfemale	unbias
-0.684877278	meanfemale	unbias
12.56420271	meanfemale	unbias
23.71471964	meanfemale	unbias
1.312364044	meanfemale	unbias
2.479554055	meanfemale	unbias
19.10612913	meanfemale	unbias
-0.143976909	meanfemale	unbias
20.50586192	meanfemale	unbias
24.48166441	meanfemale	unbias
3.670171038	meanfemale	unbias
-1.936694405	meanfemale	unbias
4.084948252	meanfemale	unbias
12.02282554	meanfemale	unbias
22.41743076	meanfemale	unbias
14.79089258	meanfemale	unbias
13.22938047	meanfemale	unbias
6.780172953	meanfemale	unbias
15.62403451	meanfemale	unbias
40.21392714	meanfemale	unbias
6.668213492	meanfemale	unbias
2.519539822	meanfemale	unbias
10.61315612	meanfemale	unbias
16.75471537	meanfemale	unbias
16.50797667	meanfemale	unbias
-4.43311121	meanfemale	unbias
7.199418226	meanfemale	unbias
18.85098191	meanfemale	unbias
14.75212519	meanfemale	unbias
-1.58258101	meanfemale	unbias
2.654165589	meanfemale	unbias
5.183091581	meanfemale	unbias
30.99385056	meanfemale	unbias
5.285362598	meanfemale	unbias
3.376084759	meanfemale	unbias
24.30837791	meanfemale	unbias
26.68225863	meanfemale	unbias
22.56136433	meanfemale	unbias
11.55564838	meanfemale	unbias
23.31139728	meanfemale	unbias
1.622585062	meanfemale	unbias
17.8354019	meanfemale	unbias
19.00152167	meanfemale	unbias
NA?	meanfemale	unbias
-4.257726764	meanfemale	unbias
27.20109256	meanfemale	unbias
33.09829836	meanfemale	unbias
1.694756504	meanfemale	unbias
17.52268244	meanfemale	unbias
14.9332788	meanfemale	unbias
13.07413899	meanfemale	unbias
0.542610337	meanfemale	unbias
-5.899987769	meanfemale	unbias
23.44689757	meanfemale	unbias
31.65165872	meanfemale	unbias
33.71428302	meanfemale	unbias
-1.634388958	meanfemale	unbias
0.595315667	meanfemale	unbias
19.29009045	meanfemale	unbias
12.80420511	meanfemale	unbias
4.368596378	meanfemale	unbias
5.576269599	meanfemale	unbias
16.71071827	meanfemale	unbias
0.478799826	meanfemale	unbias
23.13556518	meanfemale	unbias
7.377038175	meanfemale	unbias
29.52617605	meanfemale	unbias
13.79933539	meanfemale	unbias
11.70313935	meanfemale	unbias
-9.508503329	meanfemale	unbias
12.2495397	meanfemale	unbias
12.46279988	meanfemale	unbias
3.085597799	meanfemale	unbias
26.07088005	meanfemale	unbias
12.34194095	meanfemale	unbias
7.688304049	meanfemale	unbias
10.03297931	meanfemale	unbias
5.683712229	meanfemale	unbias
20.41888417	meanfemale	unbias
31.48926058	meanfemale	unbias
26.95947049	meanfemale	unbias
31.48650015	meanfemale	unbias
-1.239153353	meanfemale	unbias
17.43802096	meanfemale	unbias
29.35395969	meanfemale	unbias
14.91518836	meanfemale	unbias
4.399120133	meanfemale	unbias
6.764776133	meanfemale	unbias
22.51344249	meanfemale	unbias
13.02594882	meanfemale	unbias
2.543537849	meanfemale	unbias
7.96609743	meanfemale	unbias
20.59491434	meanfemale	unbias
24.06864122	meanfemale	unbias
15.06069591	meanfemale	unbias
28.76288734	meanfemale	unbias
28.48569926	meanfemale	unbias
26.09290668	meanfemale	unbias
-1.33211615	meanfemale	unbias
11.69998477	meanfemale	unbias
16.44109984	meanfemale	unbias
15.96233766	meanfemale	unbias
18.9475455	meanfemale	unbias
3.504684902	meanfemale	unbias
28.5991317	meanfemale	unbias
5.797258218	meanfemale	unbias
14.35020475	meanfemale	unbias
7.861939013	meanfemale	unbias
30.73023914	meanfemale	unbias
10.63670013	meanfemale	unbias
25.25848718	meanfemale	unbias
17.91153272	meanfemale	unbias
21.54340302	meanfemale	unbias
39.79893415	meanfemale	unbias
20.26513537	meanfemale	unbias
22.2248661	meanfemale	unbias
1.260501343	meanfemale	unbias
-1.005013186	meanfemale	unbias
31.26784473	meanfemale	unbias
12.66182429	meanfemale	unbias
11.30039505	meanfemale	unbias
7.425002819	meanfemale	unbias
24.97518337	meanfemale	unbias
8.044544756	meanfemale	unbias
29.93102118	meanfemale	unbias
37.61972825	meanfemale	unbias
25.74861272	meanfemale	unbias
26.69053913	meanfemale	unbias
28.2790925	meanfemale	unbias
30.55749577	meanfemale	unbias
26.92932663	meanfemale	unbias
20.03093315	meanfemale	unbias
11.3408395	meanfemale	unbias
31.64793087	meanfemale	unbias
25.22798914	meanfemale	unbias
19.27402417	meanfemale	unbias
14.81141174	meanfemale	unbias
15.60907183	meanfemale	unbias
32.06372807	meanfemale	unbias
22.75614761	meanfemale	unbias
19.62957731	meanfemale	unbias
-2.314783825	meanfemale	unbias
-1.184944727	meanfemale	unbias
6.788014369	meanfemale	unbias
7.666974208	meanfemale	unbias
22.56612239	meanfemale	unbias
32.58735968	meanfemale	unbias
30.09027476	meanfemale	unbias
11.2610624	meanfemale	unbias
13.96833461	meanfemale	unbias
13.52674027	meanfemale	unbias
6.316214273	meanfemale	unbias
14.01570093	meanfemale	unbias
10.2008684	meanfemale	unbias
6.379094862	meanfemale	unbias
13.72006866	meanfemale	unbias
24.25518664	meanfemale	unbias
13.99179596	meanfemale	unbias
1.554707938	meanfemale	unbias
20.03961004	meanfemale	unbias
NA?	meanfemale	unbias
11.70461357	meanfemale	unbias
17.73799648	meanfemale	unbias
6.911126046	meanfemale	unbias
7.429565746	meanfemale	unbias
9.171250461	meanfemale	unbias
9.121127868	meanfemale	unbias
11.58129806	meanfemale	unbias
22.58048587	meanfemale	unbias
8.228708955	meanfemale	unbias
12.54439557	meanfemale	unbias
9.55965213	meanfemale	unbias
32.60434766	meanfemale	unbias
18.35516078	meanfemale	unbias
16.42757101	meanfemale	unbias
32.29672153	meanfemale	unbias
31.51658539	meanfemale	unbias
4.758446582	meanfemale	unbias
6.069186928	meanfemale	unbias
16.15481508	meanfemale	unbias
19.73769131	meanfemale	unbias
4.586690471	meanfemale	unbias
NA?	meanfemale	unbias
2.078798487	meanfemale	unbias
11.60977812	meanfemale	unbias
18.68017773	meanfemale	unbias
35.16181569	meanfemale	unbias
13.98456366	meanfemale	unbias
17.45295068	meanfemale	unbias
38.91752956	meanfemale	unbias
9.941184748	meanfemale	unbias
3.570076892	meanfemale	unbias
-2.43627348	meanfemale	unbias
11.74000656	meanfemale	unbias
13.70719898	meanfemale	unbias
3.487406226	meanfemale	unbias
37.37582044	meanfemale	unbias
12.75929899	meanfemale	unbias
11.21845447	meanfemale	unbias
11.09914184	meanfemale	unbias
43.53015096	meanfemale	unbias
21.62656442	meanfemale	unbias
12.11318561	meanfemale	unbias
12.37971313	meanfemale	unbias
16.10313076	meanfemale	unbias
12.14154767	meanfemale	unbias
28.1467166	meanfemale	unbias
-1.50783763	meanfemale	unbias
21.53708189	meanfemale	unbias
6.779620222	meanfemale	unbias
19.81188505	meanfemale	unbias
16.49255087	meanfemale	unbias
7.242756073	meanfemale	unbias
9.886715087	meanfemale	unbias
9.342889875	meanfemale	unbias
9.782518414	meanfemale	unbias
14.43642249	meanfemale	unbias
15.43165472	meanfemale	unbias
11.18894358	meanfemale	unbias
-8.005553244	meanfemale	unbias
-6.856286474	meanfemale	unbias
27.15732867	meanfemale	unbias
11.2223346	meanfemale	unbias
0.789811407	meanfemale	unbias
26.18900307	meanfemale	unbias
19.23585687	meanfemale	unbias
13.76618951	meanfemale	unbias
13.96163066	meanfemale	unbias
20.32619947	meanfemale	unbias
-7.758373895	meanfemale	unbias
25.32650967	meanfemale	unbias
5.305065959	meanfemale	unbias
26.62157156	meanfemale	unbias
4.69308378	meanfemale	unbias
15.29880252	meanfemale	unbias
12.21123925	meanfemale	unbias
12.37423017	meanfemale	unbias
-4.726933861	meanfemale	unbias
27.42312664	meanfemale	unbias
17.1384422	meanfemale	unbias
16.62025296	meanfemale	unbias
25.6533064	meanfemale	unbias
15.96782786	meanfemale	unbias
15.45609912	meanfemale	unbias
13.47184659	meanfemale	unbias
23.16079135	meanfemale	unbias
13.48846551	meanfemale	unbias
14.94844821	meanfemale	unbias
2.111412396	meanfemale	unbias
22.25478285	meanfemale	unbias
1.080759991	meanfemale	unbias
0.542438408	meanfemale	unbias
15.48243331	meanfemale	unbias
15.84832128	meanfemale	unbias
19.2929054	meanfemale	unbias
2.679219837	meanfemale	unbias
13.58860758	meanfemale	unbias
20.85264316	meanfemale	unbias
-2.897220904	meanfemale	unbias
16.94562447	meanfemale	unbias
10.49856681	meanfemale	unbias
5.11289348	meanfemale	unbias
11.47426777	meanfemale	unbias
1.642772793	meanfemale	unbias
2.131472663	meanfemale	unbias
7.480339721	meanfemale	unbias
7.115781463	meanfemale	unbias
21.02722686	meanfemale	unbias
23.73825732	meanfemale	unbias
4.689914058	meanfemale	unbias
23.43139807	meanfemale	unbias
16.70320846	meanfemale	unbias
8.667947883	meanfemale	unbias
12.51191382	meanfemale	unbias
-7.889279944	meanfemale	unbias
45.840884	meanfemale	unbias
11.34245384	meanfemale	unbias
13.01740712	meanfemale	unbias
12.63319397	meanfemale	unbias
13.12637254	meanfemale	unbias
29.68299132	meanfemale	unbias
16.06284246	meanfemale	unbias
6.122840302	meanfemale	unbias
1.088755399	meanfemale	unbias
7.301310212	meanfemale	unbias
-2.243047361	meanfemale	unbias
35.76558239	meanfemale	unbias
25.84017381	meanfemale	unbias
12.08476308	meanfemale	unbias
-1.556473068	meanfemale	unbias
21.77051832	meanfemale	unbias
28.47635232	meanfemale	unbias
18.99589035	meanfemale	unbias
4.35219244	meanfemale	unbias
29.92508977	meanfemale	unbias
5.890235547	meanfemale	unbias
14.56319076	meanfemale	unbias
32.5839816	meanfemale	unbias
2.101535676	meanfemale	unbias
8.735038771	meanfemale	unbias
22.16449902	meanfemale	unbias
4.334918388	meanfemale	unbias
27.56652129	meanfemale	unbias
19.9365361	meanfemale	unbias
9.230245706	meanfemale	unbias
33.61971601	meanfemale	unbias
10.63795714	meanfemale	unbias
20.68760949	meanfemale	unbias
19.27612755	meanfemale	unbias
7.71644004	meanfemale	unbias
-2.695652935	meanfemale	unbias
16.27330223	meanfemale	unbias
0.984519411	meanfemale	unbias
4.853918373	meanfemale	unbias
17.01359159	meanfemale	unbias
10.87433566	meanfemale	unbias
12.52725498	meanfemale	unbias
12.26385501	meanfemale	unbias
1.473258511	meanfemale	unbias
-0.967575571	meanfemale	unbias
15.68254806	meanfemale	unbias
11.98453864	meanfemale	unbias
17.57174562	meanfemale	unbias
30.44105465	meanfemale	unbias
-0.837994816	meanfemale	unbias
13.96686165	meanfemale	unbias
9.144603607	meanfemale	unbias
-8.515042419	meanfemale	unbias
19.18969062	meanfemale	unbias
33.07728054	meanfemale	unbias
2.263003211	meanfemale	unbias
4.174860281	meanfemale	unbias
13.99477517	meanfemale	unbias
2.382107241	meanfemale	unbias
35.38441525	meanfemale	unbias
10.58016123	meanfemale	unbias
25.329647	meanfemale	unbias
9.362463067	meanfemale	unbias
19.24606495	meanfemale	unbias
28.14780163	meanfemale	unbias
28.72402781	meanfemale	unbias
-6.698669278	meanfemale	unbias
20.06238815	meanfemale	unbias
8.457193266	meanfemale	unbias
NA?	meanfemale	unbias
31.76473299	meanfemale	unbias
2.634119569	meanfemale	unbias
-6.912457151	meanfemale	unbias
32.50077583	meanfemale	unbias
14.41170232	meanfemale	unbias
19.40351177	meanfemale	unbias
26.98995314	meanfemale	unbias
17.8593493	meanfemale	unbias
22.69810666	meanfemale	unbias
22.64621741	meanfemale	unbias
29.2611573	meanfemale	unbias
12.02928487	meanfemale	unbias
37.38084696	meanfemale	unbias
13.58118837	meanfemale	unbias
21.1946433	meanfemale	unbias
1.155336333	meanfemale	unbias
5.099340781	meanfemale	unbias
2.734935513	meanfemale	unbias
6.464335339	meanfemale	unbias
-1.2631259	meanfemale	unbias
22.21570634	meanfemale	unbias
9.449315163	meanfemale	unbias
9.743616197	meanfemale	unbias
11.2664389	meanfemale	unbias
24.59501209	meanfemale	unbias
30.07915451	meanfemale	unbias
6.729711987	meanfemale	unbias
20.14568772	meanfemale	unbias
14.28093819	meanfemale	unbias
8.716712177	meanfemale	unbias
19.45055467	meanfemale	unbias
7.685063237	meanfemale	unbias
11.57363516	meanfemale	unbias
10.8471704	meanfemale	unbias
NA?	meanfemale	unbias
1.111262222	meanfemale	unbias
2.35051691	meanfemale	unbias
20.12595688	meanfemale	unbias
10.70233311	meanfemale	unbias
10.09254302	meanfemale	unbias
12.71776513	meanfemale	unbias
6.283521828	meanfemale	unbias
10.13864469	meanfemale	unbias
11.82913944	meanfemale	unbias
30.15257597	meanfemale	unbias
28.17235918	meanfemale	unbias
14.18673295	meanfemale	unbias
14.22748744	meanfemale	unbias
20.10106278	meanfemale	unbias
-4.501965588	meanfemale	unbias
7.19077669	meanfemale	unbias
28.40340555	meanfemale	unbias
13.88629251	meanfemale	unbias
16.31181883	meanfemale	unbias
13.46036182	meanfemale	unbias
31.19410106	meanfemale	unbias
15.57486287	meanfemale	unbias
8.798547808	meanfemale	unbias
20.39033964	meanfemale	unbias
12.88722236	meanfemale	unbias
-5.768568428	meanfemale	unbias
12.77192457	meanfemale	unbias
33.45366335	meanfemale	unbias
24.94379333	meanfemale	unbias
7.607422534	meanfemale	unbias
39.59493269	meanfemale	unbias
3.123801081	meanfemale	unbias
22.89973029	meanfemale	unbias
18.20983937	meanfemale	unbias
15.30828031	meanfemale	unbias
0.462913663	meanfemale	unbias
1.786372741	meanfemale	unbias
14.81594449	meanfemale	unbias
0.225700555	meanfemale	unbias
11.41374529	meanfemale	unbias
2.011749419	meanfemale	unbias
20.43294778	meanfemale	unbias
4.370633349	meanfemale	unbias
-8.109699821	meanfemale	unbias
-5.727147699	meanfemale	unbias
33.3317206	meanfemale	unbias
1.577849093	meanfemale	unbias
-8.154507368	meanfemale	unbias
17.58542277	meanfemale	unbias
8.300063007	meanfemale	unbias
24.14445829	meanfemale	unbias
32.80772	meanfemale	unbias
23.70088615	meanfemale	unbias
20.92625298	meanfemale	unbias
35.21803886	meanfemale	unbias
9.084579787	meanfemale	unbias
6.081122783	meanfemale	unbias
17.30011723	meanfemale	unbias
-4.357292843	meanfemale	unbias
10.80756335	meanfemale	unbias
11.20203124	meanfemale	unbias
23.62307459	meanfemale	unbias
38.93590024	meanfemale	unbias
9.559476157	meanfemale	unbias
25.39152978	meanfemale	unbias
16.32442965	meanfemale	unbias
23.71091273	meanfemale	unbias
4.467558513	meanfemale	unbias
32.37525264	meanfemale	unbias
27.36138374	meanfemale	unbias
17.19147957	meanfemale	unbias
43.68952965	meanfemale	unbias
9.907746904	meanfemale	unbias
17.95981403	meanfemale	unbias
32.13863593	meanfemale	unbias
0.619222154	meanfemale	unbias
6.259646323	meanfemale	unbias
11.77884513	meanfemale	unbias
11.32938637	meanfemale	unbias
20.92628783	meanfemale	unbias
20.47238778	meanfemale	unbias
12.40769007	meanfemale	unbias
5.605603955	meanfemale	unbias
22.45813275	meanfemale	unbias
18.38931233	meanfemale	unbias
15.70352888	meanfemale	unbias
17.9906862	meanfemale	unbias
3.973791703	meanfemale	unbias
8.152593748	meanfemale	unbias
-3.048090715	meanfemale	unbias
-1.793315404	meanfemale	unbias
24.87018923	meanfemale	unbias
13.64080899	meanfemale	unbias
23.21790606	meanfemale	unbias
-0.220807546	meanfemale	unbias
35.38867142	meanfemale	unbias
-1.039102352	meanfemale	unbias
10.98275666	meanfemale	unbias
30.67803624	meanfemale	unbias
8.100683977	meanfemale	unbias
17.97533064	meanfemale	unbias
27.00373919	meanfemale	unbias
9.89330308	meanfemale	unbias
38.24967044	meanfemale	unbias
4.955957059	meanfemale	unbias
28.4921328	meanfemale	unbias
NA?	meanfemale	unbias
29.25347508	meanfemale	unbias
9.344565458	meanfemale	unbias
4.718485947	meanfemale	unbias
19.30184257	meanfemale	unbias
25.05062622	meanfemale	unbias
4.168323022	meanfemale	unbias
-0.339119657	meanfemale	unbias
19.32371183	meanfemale	unbias
15.21818682	meanfemale	unbias
33.95655767	meanfemale	unbias
13.2800564	meanfemale	unbias
-1.15933503	meanfemale	unbias
22.97559564	meanfemale	unbias
12.91505335	meanfemale	unbias
18.0532701	meanfemale	unbias
18.24802729	meanfemale	unbias
12.66350698	meanfemale	unbias
31.91801116	meanfemale	unbias
4.931155609	meanfemale	unbias
NA?	meanfemale	unbias
2.133055426	meanfemale	unbias
-1.958664058	meanfemale	unbias
30.65759421	meanfemale	unbias
-2.794139585	meanfemale	unbias
17.45377206	meanfemale	unbias
4.569838262	meanfemale	unbias
6.930296319	meanfemale	unbias
20.24125712	meanfemale	unbias
6.531067584	meanfemale	unbias
24.13712304	meanfemale	unbias
12.82096375	meanfemale	unbias
24.50158257	meanfemale	unbias
30.80140024	meanfemale	unbias
34.5358739	meanfemale	unbias
15.15930993	meanfemale	unbias
22.95236105	meanfemale	unbias
23.06152084	meanfemale	unbias
22.18056172	meanfemale	unbias
5.320292438	meanfemale	unbias
23.26923164	meanfemale	unbias
34.08880562	meanfemale	unbias
12.78949855	meanfemale	unbias
24.25753072	meanfemale	unbias
17.2165043	meanfemale	unbias
-0.494038558	meanfemale	unbias
25.43235269	meanfemale	unbias
6.653151037	meanfemale	unbias
4.782186495	meanfemale	unbias
-11.4386671	meanfemale	unbias
14.92843702	meanfemale	unbias
21.87202846	meanfemale	unbias
7.040715649	meanfemale	unbias
6.296072002	meanfemale	unbias
7.437140409	meanfemale	unbias
13.23865388	meanfemale	unbias
27.88355907	meanfemale	unbias
26.83083353	meanfemale	unbias
25.16093291	meanfemale	unbias
14.5776248	meanfemale	unbias
22.4554239	meanfemale	unbias
15.23146597	meanfemale	unbias
18.14924881	meanfemale	unbias
18.14262559	meanfemale	unbias
17.37360982	meanfemale	unbias
17.59724202	meanfemale	unbias
-6.910557873	meanfemale	unbias
29.77241302	meanfemale	unbias
20.1347474	meanfemale	unbias
11.73789671	meanfemale	unbias
9.599300623	meanfemale	unbias
18.50232673	meanfemale	unbias
23.94408718	meanfemale	unbias
28.27307082	meanfemale	unbias
27.6120862	meanfemale	unbias
-3.342152064	meanfemale	unbias
-4.015625509	meanfemale	unbias
27.49824965	meanfemale	unbias
15.55311923	meanfemale	unbias
25.00720001	meanfemale	unbias
12.61272257	meanfemale	unbias
18.42109514	meanfemale	unbias
6.732333923	meanfemale	unbias
16.6407656	meanfemale	unbias
9.032963761	meanfemale	unbias
9.292286898	meanfemale	unbias
14.3437607	meanfemale	unbias
10.76586217	meanfemale	unbias
7.304751584	meanfemale	unbias
29.17305436	meanfemale	unbias
42.8424224	meanfemale	unbias
1.678842465	meanfemale	unbias
8.698380349	meanfemale	unbias
18.33516228	meanfemale	unbias
20.68704046	meanfemale	unbias
11.31336076	meanfemale	unbias
19.3036296	meanfemale	unbias
27.22217746	meanfemale	unbias
7.331851229	meanfemale	unbias
30.23828131	meanfemale	unbias
19.39405974	meanfemale	unbias
17.59241402	meanfemale	unbias
10.14968998	meanfemale	unbias
25.68283085	meanfemale	unbias
5.618207969	meanfemale	unbias
27.13397752	meanfemale	unbias
0.906104647	meanfemale	unbias
20.29813288	meanfemale	unbias
30.22651018	meanfemale	unbias
27.1176569	meanfemale	unbias
NA?	meanfemale	unbias
27.18561941	meanfemale	unbias
25.67210487	meanfemale	unbias
14.21537273	meanfemale	unbias
18.48820039	meanfemale	unbias
1.410935467	meanfemale	unbias
11.72704288	meanfemale	unbias
20.87132649	meanfemale	unbias
19.93174946	meanfemale	unbias
3.87891814	meanfemale	unbias
2.937082164	meanfemale	unbias
-5.799529645	meanfemale	unbias
5.340447402	meanfemale	unbias
-2.122204786	meanfemale	unbias
-3.09191563	meanfemale	unbias
19.6028408	meanfemale	unbias
