gid	sex	log2RPKM	cutoff
TRINITY_DN129166_c0_g1_i2	meanmale	1.786493282	FC1
TRINITY_DN123333_c1_g1_i4	meanmale	4.230973367	FC1
TRINITY_DN136425_c0_g4_i2	meanmale	3.06305595	FC1
TRINITY_DN136381_c0_g3_i4	meanmale	2.005388596	FC1
TRINITY_DN129158_c3_g1_i1	meanmale	0.553783703	FC1
TRINITY_DN133919_c5_g3_i1	meanmale	1.995979161	FC1
TRINITY_DN115672_c0_g1_i2	meanmale	2.58758931	FC1
TRINITY_DN126047_c5_g5_i7	meanmale	2.182010998	FC1
TRINITY_DN134248_c3_g3_i1	meanmale	1.766011471	FC1
TRINITY_DN123189_c2_g7_i4	meanmale	2.096475419	FC1
TRINITY_DN133747_c2_g1_i1	meanmale	3.600397719	FC1
TRINITY_DN132887_c4_g1_i6	meanmale	2.649317005	FC1
TRINITY_DN133239_c2_g1_i1	meanmale	0.813390818	FC1
TRINITY_DN116083_c0_g1_i6	meanmale	3.435689204	FC1
TRINITY_DN130562_c0_g1_i2	meanmale	3.109330049	FC1
TRINITY_DN111861_c0_g1_i1	meanmale	0.738382368	FC1
TRINITY_DN118980_c0_g1_i1	meanmale	1.809203157	FC1
TRINITY_DN129699_c2_g5_i1	meanmale	6.033901111	FC1
TRINITY_DN48675_c0_g1_i1	meanmale	1.474713684	FC1
TRINITY_DN135731_c0_g5_i2	meanmale	3.694992787	FC1
TRINITY_DN133980_c0_g1_i1	meanmale	1.034188003	FC1
TRINITY_DN126065_c0_g1_i1	meanmale	2.24363787	FC1
TRINITY_DN126333_c0_g1_i1	meanmale	3.428186703	FC1
TRINITY_DN130310_c4_g1_i2	meanmale	2.497783736	FC1
TRINITY_DN131493_c4_g2_i1	meanmale	2.179192017	FC1
TRINITY_DN100260_c0_g2_i1	meanmale	4.24755432	FC1
TRINITY_DN135626_c2_g1_i1	meanmale	4.464961899	FC1
TRINITY_DN124968_c0_g1_i2	meanmale	2.098620489	FC1
TRINITY_DN107696_c0_g1_i4	meanmale	2.069849898	FC1
TRINITY_DN127422_c1_g2_i2	meanmale	-0.161329394	FC1
TRINITY_DN124306_c2_g1_i1	meanmale	0.517046406	FC1
TRINITY_DN132266_c1_g2_i4	meanmale	2.949963361	FC1
TRINITY_DN124427_c8_g1_i1	meanmale	2.808389346	FC1
TRINITY_DN129307_c0_g2_i1	meanmale	4.120149768	FC1
TRINITY_DN126629_c0_g1_i1	meanmale	4.026608719	FC1
TRINITY_DN122660_c2_g2_i4	meanmale	3.774594018	FC1
TRINITY_DN133938_c0_g2_i1	meanmale	0.637971925	FC1
TRINITY_DN131263_c0_g2_i5	meanmale	1.689757267	FC1
TRINITY_DN133104_c0_g3_i2	meanmale	2.860946032	FC1
TRINITY_DN126721_c4_g1_i3	meanmale	2.553660041	FC1
TRINITY_DN130253_c4_g3_i1	meanmale	2.848778269	FC1
TRINITY_DN130221_c2_g6_i3	meanmale	1.382977005	FC1
TRINITY_DN67392_c0_g2_i1	meanmale	1.604029704	FC1
TRINITY_DN132367_c0_g1_i3	meanmale	3.585893248	FC1
TRINITY_DN92573_c0_g1_i1	meanmale	3.479291572	FC1
TRINITY_DN126321_c0_g2_i1	meanmale	0.9584145	FC1
TRINITY_DN129197_c1_g1_i2	meanmale	0.344646694	FC1
TRINITY_DN114515_c0_g1_i1	meanmale	3.538876759	FC1
TRINITY_DN123972_c0_g2_i1	meanmale	2.529667884	FC1
TRINITY_DN122731_c0_g2_i1	meanmale	3.28671652	FC1
TRINITY_DN108455_c0_g1_i3	meanmale	4.755725474	FC1
TRINITY_DN129315_c0_g1_i1	meanmale	2.352704045	FC1
TRINITY_DN115087_c0_g1_i1	meanmale	4.044192091	FC1
TRINITY_DN130890_c0_g1_i8	meanmale	0.058251941	FC1
TRINITY_DN111590_c0_g1_i1	meanmale	3.84392324	FC1
TRINITY_DN116030_c0_g1_i1	meanmale	3.779448659	FC1
TRINITY_DN130514_c4_g4_i1	meanmale	2.247603007	FC1
TRINITY_DN130426_c0_g2_i2	meanmale	1.869913491	FC1
TRINITY_DN130441_c1_g1_i3	meanmale	3.218944412	FC1
TRINITY_DN120170_c0_g1_i2	meanmale	4.096790472	FC1
TRINITY_DN128061_c1_g3_i7	meanmale	1.470335374	FC1
TRINITY_DN129702_c4_g1_i1	meanmale	2.537744518	FC1
TRINITY_DN130458_c1_g1_i3	meanmale	3.382695856	FC1
TRINITY_DN123263_c0_g1_i4	meanmale	3.846433549	FC1
TRINITY_DN123632_c2_g2_i5	meanmale	2.063453148	FC1
TRINITY_DN119095_c0_g2_i1	meanmale	2.602261282	FC1
TRINITY_DN135437_c1_g2_i3	meanmale	0.487395313	FC1
TRINITY_DN126487_c0_g2_i2	meanmale	4.105363479	FC1
TRINITY_DN131696_c6_g3_i2	meanmale	1.338010847	FC1
TRINITY_DN122727_c0_g1_i1	meanmale	0.842967611	FC1
TRINITY_DN114850_c0_g1_i1	meanmale	3.581793415	FC1
TRINITY_DN131685_c3_g1_i1	meanmale	2.003592921	FC1
TRINITY_DN131966_c3_g3_i5	meanmale	3.084945693	FC1
TRINITY_DN123770_c0_g1_i3	meanmale	3.426402659	FC1
TRINITY_DN130597_c4_g5_i1	meanmale	0.856095601	FC1
TRINITY_DN134690_c6_g1_i4	meanmale	2.370997318	FC1
TRINITY_DN117669_c0_g1_i1	meanmale	1.489387629	FC1
TRINITY_DN124511_c1_g1_i3	meanmale	2.923287023	FC1
TRINITY_DN130527_c2_g1_i1	meanmale	1.123862441	FC1
TRINITY_DN136119_c4_g5_i12	meanmale	1.279924526	FC1
TRINITY_DN179608_c0_g1_i1	meanmale	1.590663803	FC1
TRINITY_DN125833_c1_g2_i1	meanmale	-0.529088001	FC1
TRINITY_DN120130_c0_g1_i3	meanmale	3.235933908	FC1
TRINITY_DN114052_c0_g1_i1	meanmale	3.239851931	FC1
TRINITY_DN129786_c0_g1_i2	meanmale	3.208631715	FC1
TRINITY_DN129061_c0_g1_i19	meanmale	3.636678828	FC1
TRINITY_DN120777_c0_g1_i2	meanmale	1.354807118	FC1
TRINITY_DN123601_c1_g5_i1	meanmale	2.354732404	FC1
TRINITY_DN126412_c0_g1_i7	meanmale	2.392437646	FC1
TRINITY_DN136216_c2_g1_i1	meanmale	4.018381219	FC1
TRINITY_DN119158_c0_g1_i1	meanmale	4.368089671	FC1
TRINITY_DN126676_c0_g1_i1	meanmale	0.529873042	FC1
TRINITY_DN122686_c1_g1_i1	meanmale	1.629810059	FC1
TRINITY_DN128891_c1_g1_i1	meanmale	2.078244375	FC1
TRINITY_DN128429_c0_g1_i1	meanmale	1.250919296	FC1
TRINITY_DN135130_c8_g1_i4	meanmale	2.059364229	FC1
TRINITY_DN125784_c0_g2_i4	meanmale	1.1062206	FC1
TRINITY_DN129273_c5_g6_i1	meanmale	3.22005515	FC1
TRINITY_DN124153_c8_g3_i3	meanmale	5.414569859	FC1
TRINITY_DN107487_c0_g1_i1	meanmale	3.452162703	FC1
TRINITY_DN130296_c3_g1_i2	meanmale	1.262977984	FC1
TRINITY_DN127459_c0_g2_i1	meanmale	3.712585672	FC1
TRINITY_DN134174_c0_g2_i3	meanmale	2.560377883	FC1
TRINITY_DN128369_c5_g1_i1	meanmale	2.93361233	FC1
TRINITY_DN131823_c4_g5_i1	meanmale	0.788292484	FC1
TRINITY_DN131882_c0_g1_i1	meanmale	3.356436247	FC1
TRINITY_DN130821_c0_g1_i1	meanmale	1.680576028	FC1
TRINITY_DN134164_c0_g7_i1	meanmale	1.828912019	FC1
TRINITY_DN134742_c0_g5_i2	meanmale	-0.08831095	FC1
TRINITY_DN130232_c0_g1_i1	meanmale	2.649228637	FC1
TRINITY_DN132127_c0_g2_i2	meanmale	3.018902439	FC1
TRINITY_DN110132_c0_g2_i1	meanmale	5.286592643	FC1
TRINITY_DN110258_c0_g1_i1	meanmale	3.806621526	FC1
TRINITY_DN124970_c0_g1_i4	meanmale	2.43116358	FC1
TRINITY_DN136609_c4_g1_i3	meanmale	2.647956507	FC1
TRINITY_DN124832_c6_g2_i5	meanmale	0.987253516	FC1
TRINITY_DN125578_c0_g1_i1	meanmale	0.56374094	FC1
TRINITY_DN135542_c0_g1_i2	meanmale	-0.138911486	FC1
TRINITY_DN117920_c0_g1_i5	meanmale	4.695525456	FC1
TRINITY_DN119760_c0_g1_i4	meanmale	2.84185037	FC1
TRINITY_DN132212_c1_g1_i1	meanmale	3.492080011	FC1
TRINITY_DN129140_c0_g5_i6	meanmale	4.129954574	FC1
TRINITY_DN128790_c6_g6_i5	meanmale	3.501810155	FC1
TRINITY_DN125463_c2_g1_i1	meanmale	4.368894218	FC1
TRINITY_DN120030_c0_g1_i1	meanmale	2.089113173	FC1
TRINITY_DN124211_c1_g1_i1	meanmale	5.964589154	FC1
TRINITY_DN132966_c1_g1_i4	meanmale	2.337423159	FC1
TRINITY_DN107898_c0_g1_i1	meanmale	3.329399955	FC1
TRINITY_DN125890_c4_g2_i3	meanmale	1.888369161	FC1
TRINITY_DN122649_c8_g3_i2	meanmale	3.177724773	FC1
TRINITY_DN123672_c0_g1_i1	meanmale	3.175422993	FC1
TRINITY_DN132077_c0_g1_i3	meanmale	1.263405187	FC1
TRINITY_DN124322_c0_g1_i1	meanmale	1.222804691	FC1
TRINITY_DN130185_c2_g4_i3	meanmale	3.320488105	FC1
TRINITY_DN122902_c1_g1_i4	meanmale	0.018950077	FC1
TRINITY_DN133164_c3_g2_i1	meanmale	1.135390501	FC1
TRINITY_DN134933_c1_g1_i2	meanmale	0.748190054	FC1
TRINITY_DN133852_c4_g1_i1	meanmale	2.126559582	FC1
TRINITY_DN207462_c0_g1_i1	meanmale	1.239319314	FC1
TRINITY_DN134768_c0_g1_i1	meanmale	1.233241785	FC1
TRINITY_DN134056_c4_g2_i4	meanmale	1.572532295	FC1
TRINITY_DN136301_c4_g26_i1	meanmale	1.257764995	FC1
TRINITY_DN128218_c0_g3_i1	meanmale	1.317944894	FC1
TRINITY_DN125334_c0_g1_i1	meanmale	1.836669247	FC1
TRINITY_DN130143_c0_g1_i2	meanmale	3.076937594	FC1
TRINITY_DN126532_c2_g1_i11	meanmale	2.689744365	FC1
TRINITY_DN97677_c0_g1_i1	meanmale	4.020977558	FC1
TRINITY_DN135486_c0_g1_i1	meanmale	1.784230797	FC1
TRINITY_DN122676_c4_g8_i4	meanmale	2.768753606	FC1
TRINITY_DN134848_c3_g3_i1	meanmale	2.087857366	FC1
TRINITY_DN127814_c3_g1_i2	meanmale	1.573872106	FC1
TRINITY_DN123466_c0_g1_i2	meanmale	1.418075774	FC1
TRINITY_DN124252_c0_g1_i3	meanmale	0.81502777	FC1
TRINITY_DN126290_c1_g1_i1	meanmale	1.315246674	FC1
TRINITY_DN116368_c0_g1_i2	meanmale	0.883799385	FC1
TRINITY_DN126899_c2_g1_i1	meanmale	0.344917638	FC1
TRINITY_DN132253_c2_g5_i2	meanmale	1.863903854	FC1
TRINITY_DN116934_c0_g1_i4	meanmale	0.082239736	FC1
TRINITY_DN122244_c0_g1_i1	meanmale	2.465808007	FC1
TRINITY_DN106065_c0_g1_i2	meanmale	2.431617696	FC1
TRINITY_DN139195_c0_g1_i1	meanmale	1.462588982	FC1
TRINITY_DN120969_c2_g1_i2	meanmale	1.391588184	FC1
TRINITY_DN135761_c8_g3_i1	meanmale	2.235374859	FC1
TRINITY_DN133951_c0_g1_i5	meanmale	1.916487476	FC1
TRINITY_DN124873_c0_g1_i3	meanmale	3.00063636	FC1
TRINITY_DN126902_c0_g4_i4	meanmale	-0.759066416	FC1
TRINITY_DN125066_c0_g1_i1	meanmale	4.680024027	FC1
TRINITY_DN116737_c1_g1_i2	meanmale	2.917253929	FC1
TRINITY_DN132420_c5_g3_i4	meanmale	3.310479673	FC1
TRINITY_DN95726_c0_g2_i1	meanmale	6.704280432	FC1
TRINITY_DN119732_c0_g1_i7	meanmale	1.796455767	FC1
TRINITY_DN124809_c0_g2_i2	meanmale	2.747825504	FC1
TRINITY_DN131193_c0_g3_i1	meanmale	3.100709017	FC1
TRINITY_DN123442_c0_g2_i1	meanmale	4.049410102	FC1
TRINITY_DN129027_c1_g2_i4	meanmale	3.097257674	FC1
TRINITY_DN116971_c0_g2_i1	meanmale	3.045359241	FC1
TRINITY_DN135822_c0_g4_i7	meanmale	2.880296345	FC1
TRINITY_DN135417_c4_g4_i8	meanmale	3.581333614	FC1
TRINITY_DN128950_c0_g1_i6	meanmale	1.643190749	FC1
TRINITY_DN131362_c1_g1_i3	meanmale	3.22267851	FC1
TRINITY_DN134636_c1_g1_i2	meanmale	2.174473306	FC1
TRINITY_DN168935_c0_g1_i1	meanmale	2.02597146	FC1
TRINITY_DN132864_c0_g3_i1	meanmale	0.864572232	FC1
TRINITY_DN123636_c0_g2_i1	meanmale	-0.667037852	FC1
TRINITY_DN125332_c0_g1_i4	meanmale	3.306824062	FC1
TRINITY_DN133437_c0_g1_i4	meanmale	3.0718359	FC1
TRINITY_DN134069_c0_g2_i5	meanmale	2.680169627	FC1
TRINITY_DN115583_c1_g1_i1	meanmale	3.500428752	FC1
TRINITY_DN128390_c3_g1_i1	meanmale	2.42141187	FC1
TRINITY_DN133225_c0_g1_i2	meanmale	1.629142762	FC1
TRINITY_DN120368_c0_g1_i2	meanmale	3.797101509	FC1
TRINITY_DN127719_c0_g1_i2	meanmale	3.167818302	FC1
TRINITY_DN124331_c1_g6_i5	meanmale	2.895717514	FC1
TRINITY_DN130108_c0_g1_i1	meanmale	-2.412282478	FC1
TRINITY_DN125002_c0_g1_i1	meanmale	0.978841762	FC1
TRINITY_DN126982_c2_g2_i2	meanmale	3.43882618	FC1
TRINITY_DN114836_c0_g1_i1	meanmale	2.840090687	FC1
TRINITY_DN126982_c2_g3_i1	meanmale	2.850402516	FC1
TRINITY_DN124091_c0_g1_i1	meanmale	1.013046457	FC1
TRINITY_DN125832_c3_g3_i1	meanmale	5.921329073	FC1
TRINITY_DN145884_c0_g1_i1	meanmale	2.555028758	FC1
TRINITY_DN122590_c2_g1_i1	meanmale	1.308560278	FC1
TRINITY_DN132113_c7_g1_i1	meanmale	0.722528414	FC1
TRINITY_DN120791_c0_g1_i2	meanmale	0.885086464	FC1
TRINITY_DN123716_c2_g2_i19	meanmale	1.524112297	FC1
TRINITY_DN131102_c0_g1_i1	meanmale	0.749677414	FC1
TRINITY_DN129212_c1_g4_i5	meanmale	3.44568699	FC1
TRINITY_DN112529_c0_g1_i1	meanmale	1.977385722	FC1
TRINITY_DN133933_c5_g7_i2	meanmale	1.102252674	FC1
TRINITY_DN132671_c4_g1_i3	meanmale	2.461144452	FC1
TRINITY_DN131444_c0_g6_i13	meanmale	3.303136942	FC1
TRINITY_DN132334_c4_g8_i2	meanmale	1.338185732	FC1
TRINITY_DN127867_c0_g1_i2	meanmale	-0.02351927	FC1
TRINITY_DN120459_c0_g2_i2	meanmale	4.395296519	FC1
TRINITY_DN122587_c0_g2_i1	meanmale	4.191216377	FC1
TRINITY_DN125185_c1_g1_i1	meanmale	2.919008307	FC1
TRINITY_DN124656_c2_g1_i8	meanmale	1.709438375	FC1
TRINITY_DN133299_c0_g1_i4	meanmale	1.975511097	FC1
TRINITY_DN133566_c0_g1_i1	meanmale	0.441464979	FC1
TRINITY_DN130870_c3_g1_i2	meanmale	3.174378434	FC1
TRINITY_DN112551_c0_g1_i2	meanmale	-0.058207992	FC1
TRINITY_DN117794_c0_g3_i2	meanmale	-1.458526696	FC1
TRINITY_DN135645_c1_g1_i2	meanmale	-2.109443957	FC1
TRINITY_DN131905_c3_g2_i1	meanmale	1.843584243	FC1
TRINITY_DN117189_c0_g2_i1	meanmale	2.749992635	FC1
TRINITY_DN129344_c3_g4_i22	meanmale	4.694309881	FC1
TRINITY_DN134871_c2_g2_i4	meanmale	3.810127231	FC1
TRINITY_DN127275_c7_g1_i1	meanmale	1.970514219	FC1
TRINITY_DN120084_c0_g2_i2	meanmale	3.546839798	FC1
TRINITY_DN134164_c0_g3_i1	meanmale	3.993125734	FC1
TRINITY_DN132072_c3_g1_i1	meanmale	4.359033941	FC1
TRINITY_DN120411_c0_g1_i3	meanmale	4.201201487	FC1
TRINITY_DN128246_c0_g5_i3	meanmale	1.590415328	FC1
TRINITY_DN124616_c3_g3_i1	meanmale	1.131735689	FC1
TRINITY_DN129120_c0_g5_i1	meanmale	1.550914313	FC1
TRINITY_DN135178_c2_g1_i1	meanmale	1.329438101	FC1
TRINITY_DN122474_c1_g1_i11	meanmale	3.668818129	FC1
TRINITY_DN123927_c0_g1_i2	meanmale	1.435717242	FC1
TRINITY_DN22908_c0_g1_i1	meanmale	-1.151412663	FC1
TRINITY_DN119603_c0_g2_i2	meanmale	3.00353082	FC1
TRINITY_DN123545_c0_g1_i1	meanmale	0.830827682	FC1
TRINITY_DN129315_c0_g2_i1	meanmale	2.253940457	FC1
TRINITY_DN135224_c9_g2_i1	meanmale	3.426838566	FC1
TRINITY_DN121472_c0_g1_i3	meanmale	3.743221079	FC1
TRINITY_DN121310_c0_g1_i1	meanmale	1.224796632	FC1
TRINITY_DN125768_c2_g2_i1	meanmale	1.447327081	FC1
TRINITY_DN134728_c0_g1_i6	meanmale	-0.096509655	FC1
TRINITY_DN105560_c0_g1_i2	meanmale	3.497206578	FC1
TRINITY_DN135288_c5_g2_i1	meanmale	2.099677736	FC1
TRINITY_DN128626_c1_g1_i3	meanmale	4.24452862	FC1
TRINITY_DN114874_c0_g1_i1	meanmale	2.4950128	FC1
TRINITY_DN91682_c1_g1_i1	meanmale	1.439523346	FC1
TRINITY_DN134488_c3_g3_i3	meanmale	4.428356	FC1
TRINITY_DN108227_c0_g1_i1	meanmale	3.300290761	FC1
TRINITY_DN122615_c0_g2_i1	meanmale	0.200520325	FC1
TRINITY_DN128224_c1_g1_i2	meanmale	4.160154571	FC1
TRINITY_DN134010_c12_g2_i1	meanmale	3.795740201	FC1
TRINITY_DN110230_c0_g1_i1	meanmale	1.367286244	FC1
TRINITY_DN133381_c0_g1_i1	meanmale	3.627911903	FC1
TRINITY_DN121882_c0_g1_i1	meanmale	3.804976787	FC1
TRINITY_DN124342_c3_g1_i3	meanmale	1.756853688	FC1
TRINITY_DN128101_c3_g2_i1	meanmale	4.402538298	FC1
TRINITY_DN134037_c0_g1_i3	meanmale	1.625272733	FC1
TRINITY_DN134224_c4_g3_i1	meanmale	3.736791872	FC1
TRINITY_DN119748_c1_g1_i2	meanmale	3.292683091	FC1
TRINITY_DN131945_c1_g5_i4	meanmale	0.700098733	FC1
TRINITY_DN127771_c1_g4_i4	meanmale	2.583172378	FC1
TRINITY_DN120102_c0_g1_i2	meanmale	3.332456394	FC1
TRINITY_DN128757_c0_g1_i3	meanmale	2.054064544	FC1
TRINITY_DN122347_c0_g1_i2	meanmale	1.560767051	FC1
TRINITY_DN135609_c7_g3_i1	meanmale	1.811066919	FC1
TRINITY_DN123320_c0_g3_i7	meanmale	0.355051554	FC1
TRINITY_DN72469_c0_g1_i1	meanmale	2.170725765	FC1
TRINITY_DN126848_c4_g2_i1	meanmale	3.154022824	FC1
TRINITY_DN136213_c2_g1_i6	meanmale	3.182992705	FC1
TRINITY_DN132754_c0_g2_i1	meanmale	4.390145146	FC1
TRINITY_DN122199_c0_g1_i2	meanmale	2.735576686	FC1
TRINITY_DN134546_c3_g7_i2	meanmale	2.727521262	FC1
TRINITY_DN133052_c1_g1_i6	meanmale	2.623979296	FC1
TRINITY_DN133421_c0_g2_i2	meanmale	-0.952910643	FC1
TRINITY_DN116647_c0_g1_i2	meanmale	5.64666271	FC1
TRINITY_DN132611_c0_g3_i1	meanmale	3.412224513	FC1
TRINITY_DN118088_c0_g1_i1	meanmale	2.570158458	FC1
TRINITY_DN111859_c0_g1_i1	meanmale	1.164573342	FC1
TRINITY_DN116909_c0_g1_i3	meanmale	3.119085477	FC1
TRINITY_DN126834_c0_g2_i6	meanmale	2.792847018	FC1
TRINITY_DN134659_c7_g1_i2	meanmale	1.096700818	FC1
TRINITY_DN109454_c0_g1_i2	meanmale	4.480998261	FC1
TRINITY_DN133949_c2_g1_i1	meanmale	4.550499678	FC1
TRINITY_DN122355_c6_g2_i1	meanmale	2.47722458	FC1
TRINITY_DN129893_c3_g2_i4	meanmale	-0.343394979	FC1
TRINITY_DN129141_c5_g2_i3	meanmale	1.556148721	FC1
TRINITY_DN133351_c7_g2_i4	meanmale	2.317537506	FC1
TRINITY_DN122666_c5_g2_i1	meanmale	0.307179135	FC1
TRINITY_DN122144_c0_g2_i1	meanmale	2.328188117	FC1
TRINITY_DN124440_c0_g1_i6	meanmale	4.364418948	FC1
TRINITY_DN133653_c0_g4_i1	meanmale	1.859606445	FC1
TRINITY_DN131440_c0_g3_i1	meanmale	1.343318794	FC1
TRINITY_DN132825_c3_g1_i6	meanmale	2.723641689	FC1
TRINITY_DN127008_c0_g1_i1	meanmale	1.41151574	FC1
TRINITY_DN135870_c1_g2_i5	meanmale	1.786793812	FC1
TRINITY_DN127664_c3_g1_i1	meanmale	2.122478327	FC1
TRINITY_DN122182_c0_g1_i2	meanmale	2.419599714	FC1
TRINITY_DN128123_c2_g1_i7	meanmale	1.503754129	FC1
TRINITY_DN118677_c0_g1_i1	meanmale	2.048943571	FC1
TRINITY_DN105453_c0_g1_i1	meanmale	5.182134242	FC1
TRINITY_DN126921_c0_g1_i1	meanmale	0.170786913	FC1
TRINITY_DN103912_c0_g1_i1	meanmale	3.027448328	FC1
TRINITY_DN133320_c3_g4_i2	meanmale	3.330257461	FC1
TRINITY_DN125134_c9_g1_i2	meanmale	3.806410249	FC1
TRINITY_DN136341_c3_g1_i2	meanmale	2.233170391	FC1
TRINITY_DN93756_c0_g2_i1	meanmale	1.839462337	FC1
TRINITY_DN112022_c0_g2_i2	meanmale	4.210979699	FC1
TRINITY_DN93647_c0_g1_i1	meanmale	3.387860177	FC1
TRINITY_DN133129_c1_g1_i2	meanmale	4.030975962	FC1
TRINITY_DN86263_c0_g1_i1	meanmale	3.230739242	FC1
TRINITY_DN134208_c6_g1_i3	meanmale	-0.396575943	FC1
TRINITY_DN115736_c0_g1_i1	meanmale	2.075283718	FC1
TRINITY_DN121564_c0_g1_i2	meanmale	1.133019523	FC1
TRINITY_DN129953_c1_g1_i1	meanmale	3.2507257	FC1
TRINITY_DN127749_c2_g2_i1	meanmale	2.763033062	FC1
TRINITY_DN132012_c5_g7_i2	meanmale	0.797086829	FC1
TRINITY_DN130975_c2_g1_i4	meanmale	2.545023417	FC1
TRINITY_DN131449_c0_g1_i1	meanmale	0.181076744	FC1
TRINITY_DN110633_c0_g1_i4	meanmale	3.533027381	FC1
TRINITY_DN109790_c0_g1_i1	meanmale	4.330668962	FC1
TRINITY_DN133356_c6_g2_i2	meanmale	0.196681661	FC1
TRINITY_DN122099_c0_g4_i2	meanmale	2.962103726	FC1
TRINITY_DN127539_c4_g1_i1	meanmale	3.731734768	FC1
TRINITY_DN132042_c5_g3_i2	meanmale	2.371899364	FC1
TRINITY_DN134164_c0_g2_i1	meanmale	1.224804021	FC1
TRINITY_DN119496_c0_g1_i1	meanmale	4.907988368	FC1
TRINITY_DN127810_c3_g1_i3	meanmale	3.54286815	FC1
TRINITY_DN124030_c4_g1_i1	meanmale	2.585000883	FC1
TRINITY_DN133386_c3_g12_i1	meanmale	3.076851314	FC1
TRINITY_DN122994_c0_g1_i1	meanmale	3.322040577	FC1
TRINITY_DN122722_c0_g1_i2	meanmale	3.686311363	FC1
TRINITY_DN121480_c0_g1_i2	meanmale	3.722803508	FC1
TRINITY_DN135357_c0_g2_i1	meanmale	3.279173802	FC1
TRINITY_DN120143_c0_g1_i1	meanmale	2.868102124	FC1
TRINITY_DN130765_c6_g10_i1	meanmale	2.054347253	FC1
TRINITY_DN129343_c0_g2_i1	meanmale	2.029794548	FC1
TRINITY_DN134990_c3_g4_i1	meanmale	1.928946396	FC1
TRINITY_DN128442_c2_g3_i1	meanmale	3.04467786	FC1
TRINITY_DN130418_c8_g2_i1	meanmale	2.718002754	FC1
TRINITY_DN131896_c2_g2_i3	meanmale	2.679847825	FC1
TRINITY_DN135854_c3_g3_i3	meanmale	3.065821987	FC1
TRINITY_DN114830_c0_g1_i1	meanmale	1.972837792	FC1
TRINITY_DN131766_c10_g2_i1	meanmale	6.04252992	FC1
TRINITY_DN122545_c0_g1_i4	meanmale	1.034827049	FC1
TRINITY_DN129139_c0_g2_i3	meanmale	1.533432284	FC1
TRINITY_DN115703_c0_g2_i4	meanmale	4.325287629	FC1
TRINITY_DN120415_c0_g1_i1	meanmale	4.80071786	FC1
TRINITY_DN110412_c0_g1_i1	meanmale	1.692211481	FC1
TRINITY_DN135986_c1_g1_i2	meanmale	0.052087227	FC1
TRINITY_DN127153_c1_g1_i1	meanmale	4.11477434	FC1
TRINITY_DN133392_c2_g1_i5	meanmale	2.208085278	FC1
TRINITY_DN121643_c0_g1_i1	meanmale	5.044200993	FC1
TRINITY_DN135547_c1_g1_i1	meanmale	-0.022938116	FC1
TRINITY_DN133449_c1_g3_i1	meanmale	1.557242328	FC1
TRINITY_DN120925_c0_g1_i5	meanmale	0.913870891	FC1
TRINITY_DN121830_c0_g1_i1	meanmale	1.851455452	FC1
TRINITY_DN128422_c5_g3_i2	meanmale	3.958686678	FC1
TRINITY_DN131042_c0_g1_i2	meanmale	2.212468148	FC1
TRINITY_DN130730_c9_g1_i3	meanmale	1.339477998	FC1
TRINITY_DN132586_c0_g1_i3	meanmale	1.809339201	FC1
TRINITY_DN64301_c0_g1_i1	meanmale	1.317260863	FC1
TRINITY_DN118087_c1_g2_i1	meanmale	3.132756993	FC1
TRINITY_DN131037_c1_g2_i7	meanmale	2.190272722	FC1
TRINITY_DN120833_c1_g1_i1	meanmale	2.545184993	FC1
TRINITY_DN126621_c0_g1_i1	meanmale	2.716391602	FC1
TRINITY_DN128135_c2_g5_i1	meanmale	2.78953767	FC1
TRINITY_DN112800_c0_g1_i2	meanmale	1.912909593	FC1
TRINITY_DN131534_c0_g1_i1	meanmale	-0.844930958	FC1
TRINITY_DN127991_c0_g1_i2	meanmale	0.318454289	FC1
TRINITY_DN124339_c5_g1_i1	meanmale	1.988463173	FC1
TRINITY_DN126701_c6_g2_i1	meanmale	2.681964386	FC1
TRINITY_DN66959_c0_g1_i1	meanmale	0.88306459	FC1
TRINITY_DN112193_c0_g1_i1	meanmale	0.991381475	FC1
TRINITY_DN136725_c7_g1_i1	meanmale	4.361030402	FC1
TRINITY_DN86402_c1_g1_i1	meanmale	3.326921483	FC1
TRINITY_DN133533_c1_g1_i4	meanmale	2.922243313	FC1
TRINITY_DN119864_c0_g2_i1	meanmale	0.28645035	FC1
TRINITY_DN130360_c0_g2_i1	meanmale	2.596209554	FC1
TRINITY_DN116359_c0_g1_i2	meanmale	4.244290877	FC1
TRINITY_DN113753_c1_g1_i1	meanmale	3.25470891	FC1
TRINITY_DN126414_c7_g8_i1	meanmale	1.562358219	FC1
TRINITY_DN122308_c0_g2_i4	meanmale	1.84084059	FC1
TRINITY_DN132452_c4_g3_i2	meanmale	3.114781895	FC1
TRINITY_DN132524_c0_g1_i3	meanmale	2.457402408	FC1
TRINITY_DN133533_c1_g4_i1	meanmale	1.794505216	FC1
TRINITY_DN124183_c4_g2_i1	meanmale	3.516190515	FC1
TRINITY_DN112096_c1_g2_i2	meanmale	4.368344083	FC1
TRINITY_DN114976_c0_g1_i1	meanmale	2.18807156	FC1
TRINITY_DN124588_c4_g2_i1	meanmale	3.899301313	FC1
TRINITY_DN132628_c0_g1_i2	meanmale	2.774403654	FC1
TRINITY_DN133380_c1_g8_i4	meanmale	0.847288665	FC1
TRINITY_DN124500_c2_g8_i1	meanmale	-0.156985604	FC1
